% []
@RELATION base

@ATTRIBUTE diff_commits NUMERIC
@ATTRIBUTE diff_commitsApproved NUMERIC
@ATTRIBUTE numBlobs NUMERIC
@ATTRIBUTE numPatchs NUMERIC
@ATTRIBUTE numCommits NUMERIC
@ATTRIBUTE len_times NUMERIC
@ATTRIBUTE max_times NUMERIC
@ATTRIBUTE p01_times NUMERIC
@ATTRIBUTE p02_times NUMERIC
@ATTRIBUTE mx1_times NUMERIC
@ATTRIBUTE less5_times NUMERIC
@ATTRIBUTE less10_times NUMERIC
@ATTRIBUTE len_difftimes NUMERIC
@ATTRIBUTE max_difftimes NUMERIC
@ATTRIBUTE mx1_difftimes NUMERIC
@ATTRIBUTE ones_difftimes NUMERIC
@ATTRIBUTE less5_difftimes NUMERIC
@ATTRIBUTE less10_difftimes NUMERIC
@ATTRIBUTE len_timesApproved NUMERIC
@ATTRIBUTE mean_timesApproved NUMERIC
@ATTRIBUTE median_timesApproved NUMERIC
@ATTRIBUTE max_timesApproved NUMERIC
@ATTRIBUTE p01_timesApproved NUMERIC
@ATTRIBUTE p02_timesApproved NUMERIC
@ATTRIBUTE mx1_timesApproved NUMERIC
@ATTRIBUTE less5_timesApproved NUMERIC
@ATTRIBUTE less10_timesApproved NUMERIC
@ATTRIBUTE len_difftimesApproved NUMERIC
@ATTRIBUTE max_difftimesApproved NUMERIC
@ATTRIBUTE p01_difftimesApproved NUMERIC
@ATTRIBUTE mx1__difftimesApproved NUMERIC
@ATTRIBUTE ones_difftimesApproved NUMERIC
@ATTRIBUTE less5_difftimesApproved NUMERIC
@ATTRIBUTE less10_difftimesApproved NUMERIC
@ATTRIBUTE len_groups NUMERIC
@ATTRIBUTE len_groupsApproved NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
3,2,7,3,4,714,360.106180555,0.0210084033613,0.166666666667,0.833333333333,0.0,0.0,3,360.106180555,0.333333333333,3.0,3.0,3.0,488,371.904814815,371.904837963,371.904560185,0.0,0.120901639344,0.879098360656,0.0,0.0,2,371.904560185,0.0,0.5,2.0,2.0,2.0,82,29,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,3,7,3,4,121,360.106180555,0.0247933884298,0.148760330579,0.586776859504,1.0,1.0,4,360.106180555,0.25,4.0,4.0,4.0,72,371.899039352,371.899155092,371.898761574,0.0416666666667,0.0416666666667,0.652777777778,1.0,1.0,3,371.898761574,0.0,0.333333333333,3.0,3.0,3.0,19,13,valid
10,9,19,9,10,631,271.891446759,0.180665610143,0.446909667195,0.348652931854,1.0,3.0,10,271.891446759,0.1,10.0,10.0,10.0,475,355.680983796,371.901747685,271.891446759,0.170526315789,0.410526315789,0.383157894737,1.0,3.0,9,271.891446759,0.0,0.111111111111,9.0,9.0,9.0,142,128,valid
5,3,11,5,6,199,272.150902777,0.0804020100503,0.0804020100503,0.371859296482,1.0,1.0,5,272.150902777,0.2,5.0,5.0,5.0,170,318.840798611,335.912604167,272.150902777,0.0,0.0,0.423529411765,0.0,0.0,3,272.150902777,0.0,0.333333333333,3.0,3.0,3.0,50,44,valid
1,1,1,0,1,106,301.971087963,0.0,0.0,1.0,0.0,0.0,1,301.971087963,1.0,1.0,1.0,1.0,68,301.971087963,301.971087963,301.971087963,0.0,0.0,1.0,0.0,0.0,1,301.971087963,0.0,1.0,1.0,1.0,1.0,1,1,valid
4,3,9,4,5,133,360.106180555,0.0676691729323,0.18045112782,0.81954887218,1.0,2.0,4,360.106180555,0.25,4.0,4.0,4.0,85,371.904814815,371.904837963,371.902986111,0.0705882352941,0.0705882352941,0.929411764706,2.0,2.0,3,371.902986111,0.0,0.333333333333,3.0,3.0,3.0,15,12,valid
2,2,3,1,2,105,360.106180555,0.0,0.152380952381,0.847619047619,0.0,0.0,2,360.106180555,0.5,2.0,2.0,2.0,56,371.691284722,371.901921296,360.106180555,0.0178571428571,0.0178571428571,0.982142857143,1.0,1.0,2,360.106180555,0.0,0.5,2.0,2.0,2.0,4,2,valid
2,1,5,2,3,98,360.106180555,0.0,0.15306122449,0.84693877551,0.0,0.0,2,360.106180555,0.5,2.0,2.0,2.0,43,371.904560185,371.904560185,371.904560185,0.0,0.0,1.0,0.0,0.0,1,371.904560185,0.0,1.0,1.0,1.0,1.0,3,1,valid
2,2,3,1,2,58,360.106180555,0.0,0.0,0.724137931034,0.0,0.0,2,360.106180555,0.5,2.0,2.0,2.0,28,371.479594907,371.900821759,360.106180555,0.0357142857143,0.0357142857143,0.964285714286,1.0,1.0,2,360.106180555,0.0,0.5,2.0,2.0,2.0,4,2,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,3,7,3,4,181,360.106180555,0.259668508287,0.259668508287,0.740331491713,0.0,0.0,4,360.106180555,0.25,4.0,4.0,4.0,105,371.904733796,371.904837963,371.904236111,0.0,0.247619047619,0.752380952381,0.0,0.0,3,371.904236111,0.0,0.333333333333,3.0,3.0,3.0,24,14,valid
9,8,17,8,9,1143,360.106180555,0.170603674541,0.170603674541,0.829396325459,3.0,3.0,9,360.106180555,0.111111111111,9.0,9.0,9.0,899,371.89943287,371.899548611,371.89849537,0.133481646274,0.133481646274,0.866518353726,3.0,3.0,8,371.89849537,0.0,0.125,8.0,8.0,8.0,30,27,valid
3,1,7,3,4,109,360.106180555,0.045871559633,0.183486238532,0.816513761468,1.0,1.0,3,360.106180555,0.333333333333,3.0,3.0,3.0,13,371.904837963,371.904837963,371.904837963,0.0,0.0,1.0,0.0,0.0,1,371.904837963,0.0,1.0,1.0,1.0,1.0,9,1,valid
4,4,9,4,5,75,360.106180555,0.04,0.04,0.746666666667,2.0,2.0,4,360.106180555,0.25,4.0,4.0,4.0,48,371.656226852,371.902094907,360.106180555,0.0625,0.0625,0.9375,3.0,3.0,4,360.106180555,0.0,0.25,4.0,4.0,4.0,7,5,valid
2,2,3,1,2,53,360.106180555,0.0,0.0,0.698113207547,0.0,0.0,2,360.106180555,0.5,2.0,2.0,2.0,20,371.312349537,371.902141204,360.106180555,0.05,0.05,0.95,1.0,1.0,2,360.106180555,0.0,0.5,2.0,2.0,2.0,4,2,valid
3,3,5,2,3,178,360.106180555,0.0955056179775,0.0955056179775,0.904494382022,1.0,1.0,3,360.106180555,0.333333333333,3.0,3.0,3.0,134,371.814050926,371.902071759,360.106180555,0.0149253731343,0.0149253731343,0.985074626866,2.0,2.0,3,360.106180555,0.0,0.333333333333,3.0,3.0,3.0,6,4,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,6,11,5,6,162,360.106180555,0.16049382716,0.16049382716,0.83950617284,3.0,4.0,6,360.106180555,0.166666666667,6.0,6.0,6.0,125,371.807465278,371.901956018,360.106180555,0.088,0.088,0.912,4.0,5.0,6,360.106180555,0.0,0.166666666667,6.0,6.0,6.0,16,13,valid
5,4,9,4,5,338,360.106180555,0.0710059171598,0.236686390533,0.763313609467,1.0,2.0,5,360.106180555,0.2,5.0,5.0,5.0,254,371.904398148,371.904560185,371.898831018,0.0314960629921,0.181102362205,0.818897637795,1.0,2.0,4,371.898831018,0.0,0.25,4.0,4.0,4.0,48,31,valid
3,2,5,2,3,112,360.106180555,0.0,0.133928571429,0.535714285714,0.0,0.0,3,360.106180555,0.333333333333,3.0,3.0,3.0,67,371.904479166,371.904560185,371.904236111,0.0,0.0,0.746268656716,0.0,0.0,2,371.904236111,0.0,0.5,2.0,2.0,2.0,22,19,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,2,3,1,2,64,360.106180555,0.0,0.0,0.75,0.0,0.0,2,360.106180555,0.5,2.0,2.0,2.0,37,371.582824074,371.901608796,360.106180555,0.027027027027,0.027027027027,0.972972972973,1.0,1.0,2,360.106180555,0.0,0.5,2.0,2.0,2.0,4,2,valid
3,1,7,3,4,34,360.106180555,0.0294117647059,0.0294117647059,0.529411764706,1.0,1.0,3,360.106180555,0.333333333333,3.0,3.0,3.0,5,371.904837963,371.904837963,371.904837963,0.0,0.0,1.0,1.0,1.0,1,371.904837963,0.0,1.0,1.0,1.0,1.0,5,1,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,1,3,1,2,112,360.106180555,0.0,0.133928571429,0.866071428571,0.0,0.0,2,360.106180555,0.5,2.0,2.0,2.0,48,371.901631944,371.901631944,371.901631944,0.0,0.0,1.0,0.0,0.0,1,371.901631944,0.0,1.0,1.0,1.0,1.0,3,1,valid
5,4,13,6,7,358,360.106180555,0.125698324022,0.125698324022,0.874301675978,1.0,2.0,5,360.106180555,0.2,5.0,5.0,5.0,249,371.901539352,371.901643518,371.900092592,0.0883534136546,0.0883534136546,0.911646586345,1.0,2.0,4,371.900092592,0.0,0.25,4.0,4.0,4.0,15,11,valid
9,8,21,10,11,143,360.106180555,0.118881118881,0.342657342657,0.657342657343,5.0,6.0,9,360.106180555,0.111111111111,9.0,9.0,9.0,66,371.901203704,371.901643518,371.898611111,0.151515151515,0.409090909091,0.590909090909,5.0,7.0,8,371.898611111,0.0,0.125,8.0,8.0,8.0,25,22,valid
2,2,3,1,2,67,360.106180555,0.0,0.0,0.731343283582,0.0,0.0,2,360.106180555,0.5,2.0,2.0,2.0,28,371.480775463,371.902048611,360.106180555,0.0357142857143,0.0357142857143,0.964285714286,1.0,1.0,2,360.106180555,0.0,0.5,2.0,2.0,2.0,3,2,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,2,7,3,4,33,360.106180555,0.0909090909091,0.0909090909091,0.454545454545,2.0,2.0,4,360.106180555,0.25,4.0,4.0,4.0,4,371.9046875,371.904837963,371.904236111,0.0,0.0,0.75,2.0,2.0,2,371.904236111,0.0,0.5,2.0,2.0,2.0,6,2,valid
3,2,5,2,3,42,360.106180555,0.0238095238095,0.0238095238095,0.619047619048,1.0,1.0,3,360.106180555,0.333333333333,3.0,3.0,3.0,18,371.904814815,371.904837963,371.904236111,0.0555555555556,0.0555555555556,0.944444444444,1.0,1.0,2,371.904236111,0.0,0.5,2.0,2.0,2.0,4,2,valid
4,3,7,3,4,156,360.106180555,0.147435897436,0.147435897436,0.852564102564,1.0,2.0,4,360.106180555,0.25,4.0,4.0,4.0,34,371.904444444,371.904560185,371.900625,0.0588235294118,0.0588235294118,0.941176470588,2.0,2.0,3,371.900625,0.0,0.333333333333,3.0,3.0,3.0,8,5,valid
2,2,3,1,2,69,360.106180555,0.0,0.0,0.768115942029,0.0,0.0,2,360.106180555,0.5,2.0,2.0,2.0,46,371.645706018,371.90212963,360.106180555,0.0217391304348,0.0217391304348,0.978260869565,1.0,1.0,2,360.106180555,0.0,0.5,2.0,2.0,2.0,4,2,valid
2,2,3,1,2,178,360.106180555,0.0898876404494,0.0898876404494,0.910112359551,0.0,0.0,2,360.106180555,0.5,2.0,2.0,2.0,123,371.805983796,371.901875,360.106180555,0.00813008130081,0.00813008130081,0.991869918699,1.0,1.0,2,360.106180555,0.0,0.5,2.0,2.0,2.0,4,2,bugged
1,1,1,0,1,70,301.971087963,0.0,0.0,1.0,0.0,0.0,1,301.971087963,1.0,1.0,1.0,1.0,44,301.971087963,301.971087963,301.971087963,0.0,0.0,1.0,0.0,0.0,1,301.971087963,0.0,1.0,1.0,1.0,1.0,1,1,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,2,11,5,6,72,360.106180555,0.0833333333333,0.0833333333333,0.708333333333,2.0,2.0,4,360.106180555,0.25,4.0,4.0,4.0,33,371.904768518,371.904837963,371.904236111,0.0,0.121212121212,0.878787878788,1.0,1.0,2,371.904236111,0.0,0.5,2.0,2.0,2.0,12,7,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,4,11,5,6,85,360.106180555,0.0941176470588,0.282352941176,0.717647058824,3.0,3.0,5,360.106180555,0.2,5.0,5.0,5.0,56,371.69125,371.902094907,360.106180555,0.0892857142857,0.0892857142857,0.910714285714,3.0,3.0,4,360.106180555,0.0,0.25,4.0,4.0,4.0,17,8,valid
