% []
@RELATION base

@ATTRIBUTE tot_changes_last NUMERIC
@ATTRIBUTE sum_insert_last NUMERIC
@ATTRIBUTE sum_delet_lasts NUMERIC
@ATTRIBUTE count_insert_last NUMERIC
@ATTRIBUTE count_delets_last NUMERIC
@ATTRIBUTE avg_insert_last NUMERIC
@ATTRIBUTE avg_delets_last NUMERIC
@ATTRIBUTE avg_insert_nonzero_last NUMERIC
@ATTRIBUTE avg_delets_nonzero_last NUMERIC
@ATTRIBUTE tot_bugs_last NUMERIC
@ATTRIBUTE lastVer_tot_developers NUMERIC
@ATTRIBUTE last_commit NUMERIC
@ATTRIBUTE last_bug NUMERIC
@ATTRIBUTE last_bug_binary NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,275,2,1,1,275.0,2.0,275.0,2.0,0,1,50.2871296299,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
12,1927,589,12,12,160.583333333,49.0833333333,160.583333333,49.0833333333,0,2,16.3616666668,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,510,90,4,4,127.5,22.5,127.5,22.5,0,2,44.5275462964,0,0,valid
17,2326,1421,17,17,136.823529412,83.5882352941,136.823529412,83.5882352941,5,3,14.3658796297,14.3658796297,14.3658796297,valid
2,119,4,2,2,59.5,2.0,59.5,2.0,0,2,44.5275462964,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
5,225,46,5,5,45.0,9.2,45.0,9.2,0,2,17.4244328705,0,0,valid
3,215,30,3,3,71.6666666667,10.0,71.6666666667,10.0,2,1,42.315914352,44.2806250001,44.2806250001,valid
1,175,2,1,1,175.0,2.0,175.0,2.0,0,1,44.5275462964,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,167,2,1,1,167.0,2.0,167.0,2.0,0,1,23.2717824075,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,20.5361574073,0,0,valid
1,722,2,1,1,722.0,2.0,722.0,2.0,0,1,28.2809374998,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,34.5346875,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,115,8,3,3,38.3333333333,2.66666666667,38.3333333333,2.66666666667,1,2,50.2871296299,50.2871296299,50.2871296299,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,315,10,2,2,157.5,5.0,157.5,5.0,0,1,20.5119328704,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,20.5361574073,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,20.5361574073,0,0,valid
8,952,280,8,8,119.0,35.0,119.0,35.0,2,2,34.1845370373,34.1845370373,34.1845370373,valid
3,204,65,3,3,68.0,21.6666666667,68.0,21.6666666667,0,1,31.2706712964,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
10,1615,602,10,10,161.5,60.2,161.5,60.2,0,4,20.533865741,0,0,valid
2,24,6,2,2,12.0,3.0,12.0,3.0,1,1,76.4228587965,80.3571875002,80.3571875002,valid
2,163,6,2,2,81.5,3.0,81.5,3.0,0,1,38.5345601854,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,487,2,1,1,487.0,2.0,487.0,2.0,0,1,84.1079282407,84.1079282407,84.1079282407,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,84.1079282407,84.1079282407,84.1079282407,valid
5,175,18,5,5,35.0,3.6,35.0,3.6,2,2,15.534675926,15.534675926,15.534675926,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
9,797,745,9,9,88.5555555556,82.7777777778,88.5555555556,82.7777777778,2,2,20.5361574073,50.2871296299,50.2871296299,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,19120,17134,6,6,3186.66666667,2855.66666667,3186.66666667,2855.66666667,0,3,20.5119328704,0,0,valid
7,147,32,7,7,21.0,4.57142857143,21.0,4.57142857143,2,2,20.5361574073,44.2806250001,44.2806250001,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
13,7300,3802,13,13,561.538461538,292.461538462,561.538461538,292.461538462,0,3,20.533865741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,76,16,4,4,19.0,4.0,19.0,4.0,2,2,50.2871296299,50.2871296299,50.2871296299,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,135,2,1,1,135.0,2.0,135.0,2.0,0,1,34.5346875,0,0,valid
1,315,2,1,1,315.0,2.0,315.0,2.0,0,1,44.2806250001,44.2806250001,44.2806250001,valid
7,856,289,7,7,122.285714286,41.2857142857,122.285714286,41.2857142857,0,2,20.533865741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,72,10,3,3,24.0,3.33333333333,24.0,3.33333333333,1,2,70.2621875,80.3571875002,80.3571875002,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,672,2,1,1,672.0,2.0,672.0,2.0,0,1,84.1079282407,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,239,2,1,1,239.0,2.0,239.0,2.0,0,1,50.2871296299,50.2871296299,50.2871296299,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
6,913,104,6,6,152.166666667,17.3333333333,152.166666667,17.3333333333,2,2,15.2406828706,15.2406828706,15.2406828706,valid
1,291,2,1,1,291.0,2.0,291.0,2.0,0,1,84.1079282407,84.1079282407,84.1079282407,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,84.1079282407,84.1079282407,84.1079282407,valid
1,131,2,1,1,131.0,2.0,131.0,2.0,0,1,84.1079282407,84.1079282407,84.1079282407,valid
6,873,270,6,6,145.5,45.0,145.5,45.0,0,3,20.533865741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,95,61,3,3,31.6666666667,20.3333333333,31.6666666667,20.3333333333,0,2,17.4244328705,0,0,valid
8,981,64,8,8,122.625,8.0,122.625,8.0,0,3,15.3853703705,0,0,valid
3,355,14,3,3,118.333333333,4.66666666667,118.333333333,4.66666666667,2,2,15.534675926,15.534675926,15.534675926,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,84.1079282407,84.1079282407,84.1079282407,valid
1,123,2,1,1,123.0,2.0,123.0,2.0,0,1,84.1079282407,84.1079282407,84.1079282407,valid
1,75,2,1,1,75.0,2.0,75.0,2.0,0,1,44.5275462964,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
24,4094,1153,24,24,170.583333333,48.0416666667,170.583333333,48.0416666667,9,3,14.3658796297,14.3658796297,14.3658796297,valid
1,175,2,1,1,175.0,2.0,175.0,2.0,0,1,75.1385185188,0,0,valid
10,3762,1387,10,10,376.2,138.7,376.2,138.7,0,3,23.2717824075,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,16,16,1,1,16.0,16.0,16.0,16.0,0,1,20.5361574073,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,331,14,2,2,165.5,7.0,165.5,7.0,0,1,30.544201389,0,0,valid
3,576,12,3,3,192.0,4.0,192.0,4.0,0,1,28.2809374998,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,227,28,4,4,56.75,7.0,56.75,7.0,0,2,20.5119328704,0,0,valid
16,8721,6225,16,16,545.0625,389.0625,545.0625,389.0625,0,4,15.3853703705,0,0,valid
2,167,6,2,2,83.5,3.0,83.5,3.0,1,1,44.2806250001,44.2806250001,44.2806250001,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,107,2,1,1,107.0,2.0,107.0,2.0,0,1,84.1079282407,84.1079282407,84.1079282407,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,76,14,4,4,19.0,3.5,19.0,3.5,1,2,44.5275462964,80.3571875002,80.3571875002,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,456,87,5,5,91.2,17.4,91.2,17.4,0,3,10.0726041668,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
9,1241,502,9,9,137.888888889,55.7777777778,137.888888889,55.7777777778,0,2,31.2706712964,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,744,46,2,2,372.0,23.0,372.0,23.0,0,2,34.5346875,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,84.1079282407,84.1079282407,84.1079282407,valid
1,195,2,1,1,195.0,2.0,195.0,2.0,0,1,50.2871296299,50.2871296299,50.2871296299,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
10,5525,1947,10,10,552.5,194.7,552.5,194.7,0,3,20.533865741,0,0,valid
3,150,14,3,3,50.0,4.66666666667,50.0,4.66666666667,1,2,50.2871296299,50.2871296299,50.2871296299,valid
3,487,40,3,3,162.333333333,13.3333333333,162.333333333,13.3333333333,0,1,15.2406828706,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,195,6,2,2,97.5,3.0,97.5,3.0,0,1,28.4056365741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,127,2,1,1,127.0,2.0,127.0,2.0,0,1,73.9142013891,0,0,valid
3,101,56,3,3,33.6666666667,18.6666666667,33.6666666667,18.6666666667,2,1,15.2406828706,15.2406828706,15.2406828706,valid
1,243,2,1,1,243.0,2.0,243.0,2.0,0,1,23.2717824075,0,0,valid
6,547,252,6,6,91.1666666667,42.0,91.1666666667,42.0,0,4,30.1508449074,0,0,valid
2,189,272,2,2,94.5,136.0,94.5,136.0,0,1,20.533865741,0,0,valid
5,822,49,5,5,164.4,9.8,164.4,9.8,0,2,15.534675926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,211,4,2,2,105.5,2.0,105.5,2.0,0,1,28.4056365741,0,0,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,75.1385185188,0,0,valid
12,5363,3782,12,12,446.916666667,315.166666667,446.916666667,315.166666667,0,3,20.533865741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,20.5361574073,0,0,valid
3,355,12,3,3,118.333333333,4.0,118.333333333,4.0,1,1,10.0726041668,13.0635648146,13.0635648146,bugged
1,75,2,1,1,75.0,2.0,75.0,2.0,0,1,84.1079282407,84.1079282407,84.1079282407,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,299,22,3,3,99.6666666667,7.33333333333,99.6666666667,7.33333333333,2,2,17.4244328705,17.4244328705,17.4244328705,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
% 
% 
% 
