% []
@RELATION base

@ATTRIBUTE tot_changes_last NUMERIC
@ATTRIBUTE sum_insert_last NUMERIC
@ATTRIBUTE sum_delet_lasts NUMERIC
@ATTRIBUTE count_insert_last NUMERIC
@ATTRIBUTE count_delets_last NUMERIC
@ATTRIBUTE avg_insert_last NUMERIC
@ATTRIBUTE avg_delets_last NUMERIC
@ATTRIBUTE avg_insert_nonzero_last NUMERIC
@ATTRIBUTE avg_delets_nonzero_last NUMERIC
@ATTRIBUTE tot_bugs_last NUMERIC
@ATTRIBUTE lastVer_tot_developers NUMERIC
@ATTRIBUTE last_commit NUMERIC
@ATTRIBUTE last_bug NUMERIC
@ATTRIBUTE last_bug_binary NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
7,954,97,7,7,136.285714286,13.8571428571,136.285714286,13.8571428571,1,2,272.791331018,371.900717592,371.900717592,valid
5,459,48,5,5,91.8,9.6,91.8,9.6,1,2,272.791331018,371.900717592,371.900717592,valid
5,2069,208,5,5,413.8,41.6,413.8,41.6,1,1,360.106180555,371.898298611,371.898298611,valid
4,560,53,4,4,140.0,13.25,140.0,13.25,1,2,272.791331018,371.900717592,371.900717592,valid
7,2127,352,7,7,303.857142857,50.2857142857,303.857142857,50.2857142857,0,2,179.013055556,0,0,valid
4,1086,95,4,4,271.5,23.75,271.5,23.75,0,1,360.106180555,0,0,valid
6,948,109,6,6,158.0,18.1666666667,158.0,18.1666666667,0,1,157.944525463,0,0,valid
10,1424,101,10,10,142.4,10.1,142.4,10.1,0,2,1.11450231448,0,0,valid
7,983,99,7,7,140.428571429,14.1428571429,140.428571429,14.1428571429,0,2,184.101134259,0,0,valid
1,143,2,1,1,143.0,2.0,143.0,2.0,0,1,11.685821759,0,0,bugged
4,639,121,4,4,159.75,30.25,159.75,30.25,0,1,360.106180555,0,0,valid
7,477,155,7,7,68.1428571429,22.1428571429,68.1428571429,22.1428571429,1,2,184.101134259,184.101134259,184.101134259,valid
1,457,2,1,1,457.0,2.0,457.0,2.0,0,1,16.1128125,16.1128125,16.1128125,valid
9,833,130,9,9,92.5555555556,14.4444444444,92.5555555556,14.4444444444,0,2,156.160289352,0,0,valid
9,1521,179,9,9,169.0,19.8888888889,169.0,19.8888888889,2,3,16.1128125,16.1128125,16.1128125,bugged
1,235,2,1,1,235.0,2.0,235.0,2.0,0,1,371.90068287,0,0,valid
1,422,2,1,1,422.0,2.0,422.0,2.0,0,1,16.0288310181,0,0,valid
2,223,10,2,2,111.5,5.0,111.5,5.0,0,2,185.996851852,0,0,valid
2,846,11,2,2,423.0,5.5,423.0,5.5,0,2,179.013055556,0,0,valid
3,698,87,3,3,232.666666667,29.0,232.666666667,29.0,0,1,360.106180555,0,0,valid
2,261,261,2,2,130.5,130.5,130.5,130.5,0,1,371.904722222,0,0,valid
4,379,58,4,4,94.75,14.5,94.75,14.5,0,2,16.8748148144,0,0,valid
4,509,111,4,4,127.25,27.75,127.25,27.75,0,1,360.106180555,0,0,valid
4,477,91,4,4,119.25,22.75,119.25,22.75,0,1,360.106180555,0,0,valid
4,329,95,4,4,82.25,23.75,82.25,23.75,0,1,360.106180555,0,0,valid
3,253,87,3,3,84.3333333333,29.0,84.3333333333,29.0,0,1,360.106180555,0,0,valid
1,323,2,1,1,323.0,2.0,323.0,2.0,0,1,128.206180555,0,0,valid
2,291,46,2,2,145.5,23.0,145.5,23.0,0,1,360.106180555,0,0,valid
3,365,87,3,3,121.666666667,29.0,121.666666667,29.0,0,1,360.106180555,0,0,valid
8,1179,82,8,8,147.375,10.25,147.375,10.25,0,3,63.2209722218,0,0,valid
8,1213,133,8,8,151.625,16.625,151.625,16.625,3,4,17.0298379627,17.0298379627,17.0298379627,bugged
10,2405,672,10,10,240.5,67.2,240.5,67.2,1,3,55.9103935184,301.98662037,301.98662037,bugged
4,4083,615,4,4,1020.75,153.75,1020.75,153.75,0,1,360.106180555,0,0,valid
1,311,2,1,1,311.0,2.0,311.0,2.0,0,1,195.933252315,0,0,valid
5,664,79,5,5,132.8,15.8,132.8,15.8,0,2,35.6086689811,0,0,valid
13,3751,876,13,13,288.538461538,67.3846153846,288.538461538,67.3846153846,2,3,128.621736111,128.621736111,128.621736111,valid
8,1782,499,8,8,222.75,62.375,222.75,62.375,0,2,55.9103935184,0,0,valid
2,424,424,2,2,212.0,212.0,212.0,212.0,0,2,35.6086689811,0,0,valid
9,850,412,9,9,94.4444444444,45.7777777778,94.4444444444,45.7777777778,0,2,101.029479166,0,0,valid
4,467,55,4,4,116.75,13.75,116.75,13.75,0,3,184.299699074,0,0,valid
3,469,87,3,3,156.333333333,29.0,156.333333333,29.0,0,1,360.106180555,0,0,valid
2,267,46,2,2,133.5,23.0,133.5,23.0,0,1,360.106180555,0,0,valid
7,427,686,7,7,61.0,98.0,61.0,98.0,3,3,1.11450231448,1.11450231448,1.11450231448,valid
4,961,163,4,4,240.25,40.75,240.25,40.75,0,1,360.106180555,0,0,valid
14,6007,261,14,14,429.071428571,18.6428571429,429.071428571,18.6428571429,0,3,24.9536342588,0,0,valid
5,556,115,5,5,111.2,23.0,111.2,23.0,0,2,31.7323958329,0,0,valid
6,355,66,6,6,59.1666666667,11.0,59.1666666667,11.0,0,2,24.9536342588,0,0,valid
2,247,46,2,2,123.5,23.0,123.5,23.0,0,1,360.106180555,0,0,valid
5,843,66,5,5,168.6,13.2,168.6,13.2,0,2,24.9536342588,0,0,valid
1,247,2,1,1,247.0,2.0,247.0,2.0,0,1,35.6086689811,35.6086689811,35.6086689811,valid
9,802,107,9,9,89.1111111111,11.8888888889,89.1111111111,11.8888888889,3,3,35.6086689811,35.6086689811,35.6086689811,valid
7,3861,2145,7,7,551.571428571,306.428571429,551.571428571,306.428571429,2,3,16.1128125,16.1128125,16.1128125,valid
3,570,123,3,3,190.0,41.0,190.0,41.0,0,1,360.106180555,0,0,valid
1,295,2,1,1,295.0,2.0,295.0,2.0,0,1,128.206180555,0,0,valid
2,291,46,2,2,145.5,23.0,145.5,23.0,0,1,360.106180555,0,0,valid
3,161,49,3,3,53.6666666667,16.3333333333,53.6666666667,16.3333333333,0,1,371.904236111,0,0,valid
1,227,2,1,1,227.0,2.0,227.0,2.0,0,1,11.685821759,0,0,bugged
2,489,42,2,2,244.5,21.0,244.5,21.0,1,1,360.106180555,371.901631944,371.901631944,valid
9,1930,215,9,9,214.444444444,23.8888888889,214.444444444,23.8888888889,2,3,16.1128125,16.1128125,16.1128125,valid
13,728,120,13,13,56.0,9.23076923077,56.0,9.23076923077,4,2,16.1128125,16.1128125,16.1128125,valid
2,254,6,2,2,127.0,3.0,127.0,3.0,1,1,360.106180555,371.902048611,371.902048611,valid
1,892,2,1,1,892.0,2.0,892.0,2.0,0,1,55.9084953703,0,0,valid
4,221,99,4,4,55.25,24.75,55.25,24.75,0,1,360.106180555,0,0,valid
3,249,91,3,3,83.0,30.3333333333,83.0,30.3333333333,0,1,360.106180555,0,0,valid
4,755,91,4,4,188.75,22.75,188.75,22.75,0,1,360.106180555,0,0,valid
2,311,46,2,2,155.5,23.0,155.5,23.0,0,1,360.106180555,0,0,valid
5,843,66,5,5,168.6,13.2,168.6,13.2,2,3,179.013055556,179.013055556,179.013055556,bugged
1,271,2,1,1,271.0,2.0,271.0,2.0,0,1,301.971087963,0,0,valid
4,228,98,4,4,57.0,24.5,57.0,24.5,1,1,227.652928241,227.652928241,227.652928241,valid
7,591,262,7,7,84.4285714286,37.4285714286,84.4285714286,37.4285714286,0,2,63.2209722218,0,0,valid
1,299,2,1,1,299.0,2.0,299.0,2.0,0,1,128.206180555,0,0,valid
7,419,90,7,7,59.8571428571,12.8571428571,59.8571428571,12.8571428571,0,2,24.9536342588,0,0,valid
4,245,99,4,4,61.25,24.75,61.25,24.75,0,1,360.106180555,0,0,valid
5,453,259,5,5,90.6,51.8,90.6,51.8,1,2,35.7184722219,35.7184722219,35.7184722219,valid
12,2724,275,12,12,227.0,22.9166666667,227.0,22.9166666667,0,3,156.160289352,0,0,valid
1,707,2,1,1,707.0,2.0,707.0,2.0,0,1,273.624652777,0,0,valid
4,293,95,4,4,73.25,23.75,73.25,23.75,0,1,360.106180555,0,0,valid
1,251,2,1,1,251.0,2.0,251.0,2.0,0,1,23.1386342589,0,0,valid
4,672,101,4,4,168.0,25.25,168.0,25.25,0,1,360.106180555,0,0,valid
11,1659,71,11,11,150.818181818,6.45454545455,150.818181818,6.45454545455,0,3,16.8748148144,0,0,valid
1,3472,2,1,1,3472.0,2.0,3472.0,2.0,0,1,17.2040393515,0,0,valid
2,819,47,2,2,409.5,23.5,409.5,23.5,0,1,360.106180555,0,0,valid
5,750,77,5,5,150.0,15.4,150.0,15.4,2,3,16.1128125,16.1128125,16.1128125,bugged
3,1430,6,3,3,476.666666667,2.0,476.666666667,2.0,0,1,163.952662037,0,0,valid
26,8850,2143,26,26,340.384615385,82.4230769231,340.384615385,82.4230769231,0,3,1.11450231448,0,0,valid
4,4427,469,4,4,1106.75,117.25,1106.75,117.25,0,1,360.106180555,0,0,valid
2,150,4,2,2,75.0,2.0,75.0,2.0,1,1,360.106180555,371.9021875,371.9021875,valid
3,255,103,3,3,85.0,34.3333333333,85.0,34.3333333333,2,1,128.621736111,128.621736111,128.621736111,valid
1,417,2,1,1,417.0,2.0,417.0,2.0,0,1,198.137939814,0,0,valid
8,5332,664,8,8,666.5,83.0,666.5,83.0,2,2,24.9536342588,128.621736111,128.621736111,valid
2,351,6,2,2,175.5,3.0,175.5,3.0,0,2,179.013055556,0,0,valid
4,587,116,4,4,146.75,29.0,146.75,29.0,0,1,360.106180555,0,0,valid
6,510,86,6,6,85.0,14.3333333333,85.0,14.3333333333,1,3,179.026168981,182.757511574,182.757511574,valid
5,397,397,5,5,79.4,79.4,79.4,79.4,0,3,16.1128125,0,0,valid
1,343,2,1,1,343.0,2.0,343.0,2.0,0,1,23.1386342589,0,0,valid
5,799,178,5,5,159.8,35.6,159.8,35.6,2,2,24.9536342588,128.621736111,128.621736111,valid
2,882,7,2,2,441.0,3.5,441.0,3.5,0,1,371.904722222,0,0,valid
2,871,4,2,2,435.5,2.0,435.5,2.0,0,1,233.075972222,0,0,valid
6,1477,147,6,6,246.166666667,24.5,246.166666667,24.5,0,3,24.9536342588,0,0,valid
6,567,103,6,6,94.5,17.1666666667,94.5,17.1666666667,1,2,46.6378124999,46.6378124999,46.6378124999,valid
1,283,2,1,1,283.0,2.0,283.0,2.0,0,1,11.766458333,0,0,valid
2,247,46,2,2,123.5,23.0,123.5,23.0,0,1,360.106180555,0,0,valid
8,834,211,8,8,104.25,26.375,104.25,26.375,1,2,8.94890046259,371.89912037,371.89912037,valid
8,386,75,8,8,48.25,9.375,48.25,9.375,5,2,16.1128125,16.1128125,16.1128125,valid
6,493,60,6,6,82.1666666667,10.0,82.1666666667,10.0,1,3,16.1128125,16.1128125,16.1128125,valid
5,606,105,5,5,121.2,21.0,121.2,21.0,0,1,360.106180555,0,0,valid
7,1396,219,7,7,199.428571429,31.2857142857,199.428571429,31.2857142857,1,2,190.14636574,190.14636574,190.14636574,valid
1,195,2,1,1,195.0,2.0,195.0,2.0,0,1,11.685821759,0,0,bugged
5,1063,58,5,5,212.6,11.6,212.6,11.6,0,3,16.8748148144,0,0,valid
4,241,62,4,4,60.25,15.5,60.25,15.5,0,1,360.106180555,0,0,valid
2,239,46,2,2,119.5,23.0,119.5,23.0,0,1,360.106180555,0,0,valid
4,445,95,4,4,111.25,23.75,111.25,23.75,0,1,360.106180555,0,0,valid
3,431,48,3,3,143.666666667,16.0,143.666666667,16.0,0,2,120.754050926,0,0,valid
5,4523,447,5,5,904.6,89.4,904.6,89.4,0,2,35.7184722219,0,0,valid
9,1050,132,9,9,116.666666667,14.6666666667,116.666666667,14.6666666667,0,2,156.160289352,0,0,valid
1,557,2,1,1,557.0,2.0,557.0,2.0,0,1,16.1128125,16.1128125,16.1128125,valid
1,199,2,1,1,199.0,2.0,199.0,2.0,0,1,273.361238426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,214,6,2,2,107.0,3.0,107.0,3.0,0,1,360.106180555,0,0,valid
2,207,46,2,2,103.5,23.0,103.5,23.0,0,1,360.106180555,0,0,valid
3,426,193,3,3,142.0,64.3333333333,142.0,64.3333333333,1,1,128.621736111,128.621736111,128.621736111,valid
6,676,69,6,6,112.666666667,11.5,112.666666667,11.5,1,3,7.92515046289,371.901898148,371.901898148,valid
2,339,42,2,2,169.5,21.0,169.5,21.0,0,1,360.106180555,0,0,valid
3,265,87,3,3,88.3333333333,29.0,88.3333333333,29.0,0,1,360.106180555,0,0,valid
2,1036,22,2,2,518.0,11.0,518.0,11.0,0,1,371.901516203,0,0,valid
5,1928,290,5,5,385.6,58.0,385.6,58.0,0,1,371.899293981,0,0,valid
14,1565,146,14,14,111.785714286,10.4285714286,111.785714286,10.4285714286,5,4,16.1128125,16.1128125,16.1128125,valid
6,1385,193,6,6,230.833333333,32.1666666667,230.833333333,32.1666666667,1,1,360.106180555,371.900717592,371.900717592,valid
4,608,105,4,4,152.0,26.25,152.0,26.25,0,2,63.2209722218,0,0,valid
4,137,376,4,4,34.25,94.0,34.25,94.0,0,2,63.2209722218,0,0,valid
5,433,105,5,5,86.6,21.0,86.6,21.0,0,1,335.912604167,0,0,valid
2,411,46,2,2,205.5,23.0,205.5,23.0,1,1,360.106180555,371.898368055,371.898368055,valid
5,3864,397,5,5,772.8,79.4,772.8,79.4,1,1,360.106180555,371.899143518,371.899143518,valid
6,1033,72,6,6,172.166666667,12.0,172.166666667,12.0,0,1,271.891446759,0,0,valid
18,2892,1743,18,18,160.666666667,96.8333333333,160.666666667,96.8333333333,0,3,1.11450231448,0,0,valid
2,215,42,2,2,107.5,21.0,107.5,21.0,1,1,360.106180555,371.900717592,371.900717592,valid
7,2393,366,7,7,341.857142857,52.2857142857,341.857142857,52.2857142857,0,3,16.0288310181,0,0,valid
1,263,2,1,1,263.0,2.0,263.0,2.0,0,1,128.206180555,128.206180555,128.206180555,valid
5,719,164,5,5,143.8,32.8,143.8,32.8,0,2,63.2209722218,0,0,valid
7,1100,248,7,7,157.142857143,35.4285714286,157.142857143,35.4285714286,0,3,184.299699074,0,0,valid
2,313,313,2,2,156.5,156.5,156.5,156.5,0,2,16.1128125,0,0,valid
13,898,304,13,13,69.0769230769,23.3846153846,69.0769230769,23.3846153846,0,2,158.032060185,0,0,valid
6,289,35,6,6,48.1666666667,5.83333333333,48.1666666667,5.83333333333,0,1,128.621736111,0,0,valid
3,245,91,3,3,81.6666666667,30.3333333333,81.6666666667,30.3333333333,0,1,360.106180555,0,0,valid
2,307,46,2,2,153.5,23.0,153.5,23.0,1,1,360.106180555,371.90212963,371.90212963,valid
1,271,2,1,1,271.0,2.0,271.0,2.0,0,1,8.94890046259,0,0,valid
5,211,163,5,5,42.2,32.6,42.2,32.6,1,2,63.2209722218,190.14636574,190.14636574,valid
14,2928,438,14,14,209.142857143,31.2857142857,209.142857143,31.2857142857,0,4,24.9536342588,0,0,valid
4,1114,101,4,4,278.5,25.25,278.5,25.25,1,2,177.011979166,371.897986111,371.897986111,valid
2,185,108,2,2,92.5,54.0,92.5,54.0,1,1,360.106180555,371.898854166,371.898854166,valid
7,3155,348,7,7,450.714285714,49.7142857143,450.714285714,49.7142857143,0,2,36.2385300924,0,0,valid
6,311,58,6,6,51.8333333333,9.66666666667,51.8333333333,9.66666666667,0,1,360.106180555,0,0,valid
12,5347,764,12,12,445.583333333,63.6666666667,445.583333333,63.6666666667,3,4,17.2040393515,20.6405671295,20.6405671295,valid
3,636,64,3,3,212.0,21.3333333333,212.0,21.3333333333,0,1,360.106180555,0,0,valid
5,1089,205,5,5,217.8,41.0,217.8,41.0,1,1,360.106180555,371.898009259,371.898009259,valid
6,1479,304,6,6,246.5,50.6666666667,246.5,50.6666666667,1,3,16.1128125,16.1128125,16.1128125,valid
3,285,285,3,3,95.0,95.0,95.0,95.0,2,2,16.1128125,16.1128125,16.1128125,valid
3,307,50,3,3,102.333333333,16.6666666667,102.333333333,16.6666666667,0,1,360.106180555,0,0,valid
1,115,2,1,1,115.0,2.0,115.0,2.0,0,1,11.685821759,0,0,bugged
7,3899,282,7,7,557.0,40.2857142857,557.0,40.2857142857,4,2,0.888101851568,0.888101851568,0.888101851568,valid
7,624,120,7,7,89.1428571429,17.1428571429,89.1428571429,17.1428571429,0,2,179.013055556,0,0,valid
4,830,209,4,4,207.5,52.25,207.5,52.25,0,1,360.106180555,0,0,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,11.685821759,0,0,bugged
3,397,397,3,3,132.333333333,132.333333333,132.333333333,132.333333333,2,1,128.621736111,128.621736111,128.621736111,valid
1,231,2,1,1,231.0,2.0,231.0,2.0,0,1,7.92515046289,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,675,106,4,4,168.75,26.5,168.75,26.5,0,1,360.106180555,0,0,valid
4,409,127,4,4,102.25,31.75,102.25,31.75,0,1,360.106180555,0,0,valid
2,291,46,2,2,145.5,23.0,145.5,23.0,0,1,360.106180555,0,0,valid
20,6328,2582,20,20,316.4,129.1,316.4,129.1,10,4,24.9536342588,35.6086689811,35.6086689811,bugged
5,289,103,5,5,57.8,20.6,57.8,20.6,1,1,360.106180555,371.900717592,371.900717592,valid
19,2126,615,19,19,111.894736842,32.3684210526,111.894736842,32.3684210526,0,2,122.277291666,0,0,valid
4,678,122,4,4,169.5,30.5,169.5,30.5,0,1,360.106180555,0,0,valid
3,261,91,3,3,87.0,30.3333333333,87.0,30.3333333333,0,1,360.106180555,0,0,valid
5,1554,145,5,5,310.8,29.0,310.8,29.0,0,1,360.106180555,0,0,valid
8,1579,129,8,8,197.375,16.125,197.375,16.125,2,2,272.791331018,371.89824074,371.89824074,valid
21,5236,1344,21,21,249.333333333,64.0,249.333333333,64.0,0,3,0.897499999963,0,0,valid
5,519,74,5,5,103.8,14.8,103.8,14.8,2,2,128.621736111,128.621736111,128.621736111,valid
6,766,101,6,6,127.666666667,16.8333333333,127.666666667,16.8333333333,0,2,16.8748148144,0,0,valid
2,226,6,2,2,113.0,3.0,113.0,3.0,0,1,360.106180555,0,0,valid
8,915,137,8,8,114.375,17.125,114.375,17.125,0,2,24.9536342588,0,0,valid
3,281,91,3,3,93.6666666667,30.3333333333,93.6666666667,30.3333333333,0,1,360.106180555,0,0,valid
4,407,66,4,4,101.75,16.5,101.75,16.5,1,1,360.106180555,371.901018518,371.901018518,valid
2,291,46,2,2,145.5,23.0,145.5,23.0,0,1,360.106180555,0,0,valid
2,315,42,2,2,157.5,21.0,157.5,21.0,0,1,360.106180555,0,0,valid
3,283,54,3,3,94.3333333333,18.0,94.3333333333,18.0,0,1,182.933796296,0,0,valid
3,289,289,3,3,96.3333333333,96.3333333333,96.3333333333,96.3333333333,1,2,16.1128125,16.1128125,16.1128125,valid
12,1260,466,12,12,105.0,38.8333333333,105.0,38.8333333333,5,3,16.1128125,16.1128125,16.1128125,valid
2,315,46,2,2,157.5,23.0,157.5,23.0,0,1,360.106180555,0,0,valid
1,1047,2,1,1,1047.0,2.0,1047.0,2.0,0,1,16.1128125,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,225,87,3,3,75.0,29.0,75.0,29.0,0,1,360.106180555,0,0,valid
4,5742,590,4,4,1435.5,147.5,1435.5,147.5,0,1,360.106180555,0,0,valid
4,249,91,4,4,62.25,22.75,62.25,22.75,0,1,360.106180555,0,0,valid
1,367,2,1,1,367.0,2.0,367.0,2.0,0,1,35.6086689811,35.6086689811,35.6086689811,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1217,2,1,1,1217.0,2.0,1217.0,2.0,0,1,233.075972222,0,0,valid
1,187,2,1,1,187.0,2.0,187.0,2.0,0,1,11.685821759,0,0,bugged
14,3103,764,14,14,221.642857143,54.5714285714,221.642857143,54.5714285714,4,3,17.0298379627,17.0298379627,17.0298379627,valid
2,669,42,2,2,334.5,21.0,334.5,21.0,0,1,360.106180555,0,0,valid
7,974,118,7,7,139.142857143,16.8571428571,139.142857143,16.8571428571,3,2,24.9536342588,179.013055556,179.013055556,valid
1,175,2,1,1,175.0,2.0,175.0,2.0,0,1,31.7323958329,0,0,valid
12,2319,565,12,12,193.25,47.0833333333,193.25,47.0833333333,3,3,17.2040393515,65.8669444444,65.8669444444,valid
21,4277,592,21,21,203.666666667,28.1904761905,203.666666667,28.1904761905,0,2,16.8748148144,0,0,valid
4,269,99,4,4,67.25,24.75,67.25,24.75,0,1,360.106180555,0,0,valid
1,271,2,1,1,271.0,2.0,271.0,2.0,0,1,35.6086689811,35.6086689811,35.6086689811,valid
1,1192,2,1,1,1192.0,2.0,1192.0,2.0,0,1,16.1128125,0,0,valid
14,2095,246,14,14,149.642857143,17.5714285714,149.642857143,17.5714285714,5,4,16.1128125,16.1128125,16.1128125,valid
2,207,42,2,2,103.5,21.0,103.5,21.0,0,1,360.106180555,0,0,valid
5,2246,93,5,5,449.2,18.6,449.2,18.6,1,1,227.60480324,227.60480324,227.60480324,valid
8,1280,105,8,8,160.0,13.125,160.0,13.125,3,2,79.1973495367,371.898043981,371.898043981,valid
3,269,87,3,3,89.6666666667,29.0,89.6666666667,29.0,0,1,360.106180555,0,0,valid
5,353,103,5,5,70.6,20.6,70.6,20.6,0,2,164.069097222,0,0,valid
10,2700,907,10,10,270.0,90.7,270.0,90.7,2,3,198.140266203,338.877141203,338.877141203,bugged
1,1047,2,1,1,1047.0,2.0,1047.0,2.0,0,1,35.7184722219,35.7184722219,35.7184722219,valid
1,203,2,1,1,203.0,2.0,203.0,2.0,0,1,108.758090278,0,0,valid
12,738,134,12,12,61.5,11.1666666667,61.5,11.1666666667,1,4,16.0288310181,371.90167824,371.90167824,valid
4,325,99,4,4,81.25,24.75,81.25,24.75,0,1,360.106180555,0,0,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,35.7184722219,35.7184722219,35.7184722219,valid
5,171,296,5,5,34.2,59.2,34.2,59.2,1,2,63.2209722218,190.14636574,190.14636574,valid
2,323,46,2,2,161.5,23.0,161.5,23.0,0,1,360.106180555,0,0,valid
13,4531,2197,13,13,348.538461538,169.0,348.538461538,169.0,4,4,35.6086689811,35.6086689811,35.6086689811,valid
7,809,129,7,7,115.571428571,18.4285714286,115.571428571,18.4285714286,1,2,182.933796296,190.14636574,190.14636574,valid
15,5349,866,15,15,356.6,57.7333333333,356.6,57.7333333333,0,2,184.101134259,0,0,valid
4,1347,71,4,4,336.75,17.75,336.75,17.75,0,2,24.9536342588,0,0,valid
9,525,193,9,9,58.3333333333,21.4444444444,58.3333333333,21.4444444444,0,2,119.100185185,0,0,valid
9,936,105,9,9,104.0,11.6666666667,104.0,11.6666666667,0,3,24.9536342588,0,0,valid
3,205,87,3,3,68.3333333333,29.0,68.3333333333,29.0,0,1,360.106180555,0,0,valid
2,243,6,2,2,121.5,3.0,121.5,3.0,0,1,224.032986111,0,0,valid
9,1685,214,9,9,187.222222222,23.7777777778,187.222222222,23.7777777778,3,2,35.7184722219,35.7184722219,35.7184722219,valid
12,1065,394,12,12,88.75,32.8333333333,88.75,32.8333333333,0,3,119.100185185,0,0,valid
4,1240,157,4,4,310.0,39.25,310.0,39.25,0,1,360.106180555,0,0,valid
3,231,46,3,3,77.0,15.3333333333,77.0,15.3333333333,0,1,360.106180555,0,0,valid
2,957,16,2,2,478.5,8.0,478.5,8.0,0,1,198.140266203,0,0,valid
3,598,87,3,3,199.333333333,29.0,199.333333333,29.0,0,1,360.106180555,0,0,valid
1,512,2,1,1,512.0,2.0,512.0,2.0,0,1,16.1128125,16.1128125,16.1128125,valid
4,3658,91,4,4,914.5,22.75,914.5,22.75,1,1,360.106180555,371.898368055,371.898368055,valid
5,305,147,5,5,61.0,29.4,61.0,29.4,0,2,185.996851852,0,0,valid
52,11583,3470,52,52,222.75,66.7307692308,222.75,66.7307692308,15,4,11.2539351848,11.2539351848,11.2539351848,bugged
1,582,2,1,1,582.0,2.0,582.0,2.0,0,1,11.685821759,0,0,bugged
2,219,42,2,2,109.5,21.0,109.5,21.0,1,1,360.106180555,371.90167824,371.90167824,valid
4,250,12,4,4,62.5,3.0,62.5,3.0,0,1,360.106180555,0,0,valid
5,1083,224,5,5,216.6,44.8,216.6,44.8,0,1,360.106180555,0,0,valid
8,382,93,8,8,47.75,11.625,47.75,11.625,5,2,16.1128125,16.1128125,16.1128125,valid
4,1676,230,4,4,419.0,57.5,419.0,57.5,1,1,371.900717592,371.900717592,371.900717592,valid
6,1633,208,6,6,272.166666667,34.6666666667,272.166666667,34.6666666667,3,2,182.933796296,190.14636574,190.14636574,valid
7,1289,221,7,7,184.142857143,31.5714285714,184.142857143,31.5714285714,2,2,143.896469907,143.896469907,143.896469907,valid
4,309,179,4,4,77.25,44.75,77.25,44.75,1,2,35.7184722219,35.7184722219,35.7184722219,valid
2,291,46,2,2,145.5,23.0,145.5,23.0,0,1,360.106180555,0,0,valid
4,1212,91,4,4,303.0,22.75,303.0,22.75,0,1,360.106180555,0,0,valid
2,259,50,2,2,129.5,25.0,129.5,25.0,0,1,360.106180555,0,0,valid
2,187,42,2,2,93.5,21.0,93.5,21.0,0,1,360.106180555,0,0,valid
7,1773,143,7,7,253.285714286,20.4285714286,253.285714286,20.4285714286,0,1,182.933796296,0,0,valid
