% []
@RELATION base

@ATTRIBUTE tot_changes NUMERIC
@ATTRIBUTE sum_insert NUMERIC
@ATTRIBUTE sum_delets NUMERIC
@ATTRIBUTE count_insert NUMERIC
@ATTRIBUTE count_delets NUMERIC
@ATTRIBUTE avg_insert NUMERIC
@ATTRIBUTE avg_delets NUMERIC
@ATTRIBUTE avg_insert_nonzero NUMERIC
@ATTRIBUTE avg_delets_nonzero NUMERIC
@ATTRIBUTE tot_bugs NUMERIC
@ATTRIBUTE tot_developers NUMERIC
@ATTRIBUTE change_set NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE age2 NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
5,1292,118,5,5,258.4,23.6,258.4,23.6,0,2,46,2883120468.8,-577880906.102,valid
3,411,86,3,3,137.0,28.6666666667,137.0,28.6666666667,0,3,77,797508695.104,-421037908.659,valid
20,2067,436,20,20,103.35,21.8,103.35,21.8,2,5,94,4005172575.48,-2138763240.62,valid
4,1263,43,4,4,315.75,10.75,315.75,10.75,0,3,20,2996686767.97,-210080233.204,valid
5,289,32,5,5,57.8,6.4,57.8,6.4,0,3,71,631014073.849,-156671687.365,valid
5,295,16,5,5,59.0,3.2,59.0,3.2,0,3,42,685219557.402,-78243771.2067,valid
6,670,107,6,6,111.666666667,17.8333333333,111.666666667,17.8333333333,1,4,77,1381570506.61,-523359792.117,valid
3,440,16,3,3,146.666666667,5.33333333333,146.666666667,5.33333333333,0,2,3,1041290593.24,-78003197.7282,valid
27,2434,658,27,27,90.1481481481,24.3703703704,90.1481481481,24.3703703704,0,4,99,4360058641.96,-3227310970.36,valid
4,697,29,4,4,174.25,7.25,174.25,7.25,0,3,43,1640108986.08,-141080859.904,valid
14,906,510,14,14,64.7142857143,36.4285714286,64.7142857143,36.4285714286,0,3,56,972473196.464,-2504512341.18,valid
2,523,46,2,2,261.5,23.0,261.5,23.0,1,2,77,1170533567.77,-224189395.222,valid
2,267,46,2,2,133.5,23.0,133.5,23.0,1,2,77,542323223.636,-225035912.724,valid
4,576,126,4,4,144.0,31.5,144.0,31.5,1,2,77,1104266120.02,-616925389.378,valid
3,307,18,3,3,102.333333333,6.0,102.333333333,6.0,0,2,40,709745112.251,-88012417.7295,valid
8,418,70,8,8,52.25,8.75,52.25,8.75,0,3,52,854319037.806,-342961847.146,valid
12,2506,815,12,12,208.833333333,67.9166666667,208.833333333,67.9166666667,0,3,47,4151266555.2,-3997756423.19,valid
6,694,81,6,6,115.666666667,13.5,115.666666667,13.5,1,4,77,1504264425.78,-395550158.663,valid
2,351,46,2,2,175.5,23.0,175.5,23.0,1,2,77,748454498.017,-224757899.695,valid
4,263,66,4,4,65.75,16.5,65.75,16.5,0,3,60,483580969.398,-323573138.199,valid
5,408,18,5,5,81.6,3.6,81.6,3.6,0,3,42,957880027.665,-87970384.8932,valid
2,16,16,2,2,8.0,8.0,8.0,8.0,0,2,41,0.0,-78587810.8992,valid
3,303,58,3,3,101.0,19.3333333333,101.0,19.3333333333,1,3,77,601217613.218,-283862489.187,valid
11,990,166,11,11,90.0,15.0909090909,90.0,15.0909090909,3,4,72,2022913538.3,-813220838.104,valid
4,653,63,4,4,163.25,15.75,163.25,15.75,0,2,46,1448927916.72,-308583229.829,valid
31,3664,1163,31,31,118.193548387,37.5161290323,118.193548387,37.5161290323,5,4,74,6139855146.84,-5704728753.28,valid
1,677,2,1,1,677.0,2.0,677.0,2.0,0,1,6,1657044098.59,-8217615.66238,valid
1,1197,2,1,1,1197.0,2.0,1197.0,2.0,0,1,12,2933597441.5,-6999274.964,valid
9,367,122,9,9,40.7777777778,13.5555555556,40.7777777778,13.5555555556,0,4,80,601445334.315,-598432758.786,valid
17,1066,515,17,17,62.7058823529,30.2941176471,62.7058823529,30.2941176471,0,3,82,1352623097.61,-2527338229.45,valid
7,3865,1817,7,7,552.142857143,259.571428571,552.142857143,259.571428571,2,2,66,5027110102.74,-8915543920.25,valid
9,764,239,9,9,84.8888888889,26.5555555556,84.8888888889,26.5555555556,0,4,78,1289037082.02,-1172532540.74,valid
2,481,4,2,2,240.5,2.0,240.5,2.0,0,2,41,1171399929.55,-18937217.2708,valid
2,171,6,2,2,85.5,3.0,85.5,3.0,0,2,41,405217855.298,-29242650.9481,valid
4,483,18,4,4,120.75,4.5,120.75,4.5,1,3,24,1141504588.24,-87257756.1244,valid
3,36,30,3,3,12.0,10.0,12.0,10.0,0,3,43,14735252.1083,-147342701.933,valid
5,755,106,5,5,151.0,21.2,151.0,21.2,1,3,77,1592598755.8,-518146628.271,valid
14,607,376,14,14,43.3571428571,26.8571428571,43.3571428571,26.8571428571,2,3,79,567036758.483,-1845482123.52,valid
10,5736,573,10,10,573.6,57.3,573.6,57.3,0,1,3,12680622968.9,-2808476076.03,valid
10,502,88,10,10,50.2,8.8,50.2,8.8,0,3,60,1016329975.1,-431210097.815,valid
4,355,30,4,4,88.75,7.5,88.75,7.5,1,2,18,797840306.322,-146535829.982,valid
3,190,16,3,3,63.3333333333,5.33333333333,63.3333333333,5.33333333333,0,3,42,427158417.383,-78180295.3923,valid
2,2433,46,2,2,1216.5,23.0,1216.5,23.0,1,2,77,5857574400.53,-217876351.363,valid
16,1836,722,16,16,114.75,45.125,114.75,45.125,3,3,78,2734774775.88,-3542512908.68,valid
11,2885,1328,11,11,262.272727273,120.727272727,262.272727273,120.727272727,2,3,81,3821835788.43,-6515978656.21,valid
6,1305,741,6,6,217.5,123.5,217.5,123.5,1,3,76,1384456862.13,-3636980310.94,valid
16,1607,250,16,16,100.4375,15.625,100.4375,15.625,4,4,109,3331619466.88,-1224723677.96,valid
1,143,2,1,1,143.0,2.0,143.0,2.0,0,1,12,346266259.484,-9616695.04664,valid
3,395,82,3,3,131.666666667,27.3333333333,131.666666667,27.3333333333,0,3,77,768064069.757,-401443235.509,valid
6,686,279,6,6,114.333333333,46.5,114.333333333,46.5,0,3,30,998976387.469,-1369225139.89,valid
2,267,46,2,2,133.5,23.0,133.5,23.0,1,2,77,542322859.299,-225035541.414,valid
2,195,10,2,2,97.5,5.0,97.5,5.0,0,2,16,454312013.032,-48844227.6889,valid
3,327,22,3,3,109.0,7.33333333333,109.0,7.33333333333,0,2,40,749049900.746,-107650131.894,valid
2,271,10,2,2,135.5,5.0,135.5,5.0,0,2,41,640981766.666,-48758417.7253,valid
6,529,384,6,6,88.1666666667,64.0,88.1666666667,64.0,0,2,64,355861214.293,-1884932421.87,valid
5,677,125,5,5,135.4,25.0,135.4,25.0,1,3,77,1354546615.74,-611734529.607,valid
4,890,20,4,4,222.5,5.0,222.5,5.0,0,3,76,2136606204.04,-97035946.2245,valid
2,399,46,2,2,199.5,23.0,199.5,23.0,1,2,77,866244005.856,-224599247.284,valid
4,315,70,4,4,78.75,17.5,78.75,17.5,1,3,77,601218019.393,-342770720.128,valid
5,446,46,5,5,89.2,9.2,89.2,9.2,1,2,58,981964906.835,-224924883.191,valid
9,1148,500,9,9,127.555555556,55.5555555556,127.555555556,55.5555555556,2,3,74,1590596906.02,-2453222397.97,valid
4,1639,66,4,4,409.75,16.5,409.75,16.5,0,3,14,3863760949.42,-322733492.866,valid
3,303,14,3,3,101.0,4.66666666667,101.0,4.66666666667,0,2,44,709498749.601,-68115837.3279,valid
4,323,78,4,4,80.75,19.5,80.75,19.5,0,2,69,601384340.241,-382332852.079,valid
5,1390,397,5,5,278.0,79.4,278.0,79.4,0,3,77,2436609113.01,-1945420543.69,valid
3,363,128,3,3,121.0,42.6666666667,121.0,42.6666666667,0,2,68,576851429.907,-627942807.63,valid
1,167,2,1,1,167.0,2.0,167.0,2.0,0,1,8,405208448.614,-9584882.8726,valid
16,1514,373,16,16,94.625,23.3125,94.625,23.3125,0,5,42,2801198447.44,-1829678400.41,valid
4,357,86,4,4,89.25,21.5,89.25,21.5,0,1,42,665284778.774,-421643305.014,valid
4,1070,146,4,4,267.5,36.5,267.5,36.5,0,3,5,2269453613.93,-716154963.317,valid
2,247,6,2,2,123.5,3.0,123.5,3.0,0,2,9,591839565.379,-29115095.0507,valid
4,891,104,4,4,222.75,26.0,222.75,26.0,1,3,77,1931245113.27,-507883698.158,valid
3,510,8,3,3,170.0,2.66666666667,170.0,2.66666666667,1,2,22,1232356465.5,-38093687.2018,valid
23,1630,975,23,23,70.8695652174,42.3913043478,70.8695652174,42.3913043478,1,4,90,1607907096.53,-4785612827.01,valid
4,786,53,4,4,196.5,13.25,196.5,13.25,0,1,3,1800295442.49,-259471959.016,valid
18,1895,368,18,18,105.277777778,20.4444444444,105.277777778,20.4444444444,0,3,77,3749681870.26,-1804757563.88,valid
6,247,20,6,6,41.1666666667,3.33333333333,41.1666666667,3.33333333333,0,2,44,557459648.318,-97896002.629,valid
5,449,66,5,5,89.8,13.2,89.8,13.2,1,4,77,939861686.278,-322684896.71,valid
3,375,6,3,3,125.0,2.0,125.0,2.0,0,2,44,905987686.392,-28727254.7528,valid
45,4215,1815,45,45,93.6666666667,40.3333333333,93.6666666667,40.3333333333,6,5,91,5891810375.36,-8905936749.91,valid
3,956,433,3,3,318.666666667,144.333333333,318.666666667,144.333333333,1,2,40,1284498002.35,-2126269376.02,valid
2,12,12,2,2,6.0,6.0,6.0,6.0,0,2,41,0.0,-58941258.3821,valid
2,583,46,2,2,291.5,23.0,291.5,23.0,1,2,77,1317770452.57,-223991079.708,valid
3,502,98,3,3,167.333333333,32.6666666667,167.333333333,32.6666666667,0,3,77,991362338.585,-479679801.989,valid
2,400,10,2,2,200.0,5.0,200.0,5.0,0,2,41,957420613.423,-48207807.0586,valid
2,2701,7,2,2,1350.5,3.5,1350.5,3.5,0,2,13,6617276473.36,-31824808.0738,valid
8,443,70,8,8,55.375,8.75,55.375,8.75,0,4,72,915772216.385,-342928561.475,valid
4,239,24,4,4,59.75,6.0,59.75,6.0,0,2,54,527991523.825,-117560452.45,valid
10,3291,1488,10,10,329.1,148.8,329.1,148.8,2,2,66,4425717060.21,-7300890432.8,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,12,287327321.699,-9651837.3872,valid
4,4053,121,4,4,1013.25,30.25,1013.25,30.25,1,2,77,9648920136.71,-580893053.061,valid
10,529,50,10,10,52.9,5.0,52.9,5.0,1,2,72,1176203389.71,-244752879.428,valid
11,4087,159,11,11,371.545454545,14.4545454545,371.545454545,14.4545454545,0,3,58,9646340126.96,-775213569.459,valid
5,957,76,5,5,191.4,15.2,191.4,15.2,1,4,77,2161941933.33,-370128807.643,valid
20,875,164,20,20,43.75,8.2,43.75,8.2,1,5,108,1745487463.35,-803747800.572,valid
7,861,92,7,7,123.0,13.1428571429,123.0,13.1428571429,0,3,47,1887868741.47,-450058868.463,valid
1,339,2,1,1,339.0,2.0,339.0,2.0,0,1,6,827294609.224,-9019754.71956,valid
12,4099,2040,12,12,341.583333333,170.0,341.583333333,170.0,3,4,90,5054210946.26,-10010785301.5,valid
7,903,154,7,7,129.0,22.0,129.0,22.0,1,3,77,1838039121.41,-753507102.091,valid
3,191,20,3,3,63.6666666667,6.66666666667,63.6666666667,6.66666666667,0,2,48,419934597.621,-97993662.1394,valid
8,1076,28,8,8,134.5,3.5,134.5,3.5,1,3,48,2573645067.78,-135972925.974,valid
5,1717,162,5,5,343.4,32.4,343.4,32.4,1,2,15,3818752003.42,-793406184.619,valid
7,411,44,7,7,58.7142857143,6.28571428571,58.7142857143,6.28571428571,2,3,37,900945875.87,-215176419.236,valid
1,355,2,1,1,355.0,2.0,355.0,2.0,0,1,4,866592803.85,-9002123.83063,valid
5,125,34,5,5,25.0,6.8,25.0,6.8,0,2,65,223373863.619,-166692682.144,valid
2,1978,46,2,2,989.0,23.0,989.0,23.0,1,2,77,4741028024.14,-219380244.01,valid
1,351,2,1,1,351.0,2.0,351.0,2.0,0,1,1,856909204.825,-9149098.61193,valid
2,303,6,2,2,151.5,3.0,151.5,3.0,0,2,9,729099403.381,-28753839.2225,valid
5,289,50,5,5,57.8,10.0,57.8,10.0,0,3,79,586734029.557,-245056182.621,valid
3,273,14,3,3,91.0,4.66666666667,91.0,4.66666666667,0,3,9,636068269.882,-68406413.5705,valid
14,368,135,14,14,26.2857142857,9.64285714286,26.2857142857,9.64285714286,0,3,64,572081446.762,-662606346.874,valid
14,776,408,14,14,55.4285714286,29.1428571429,55.4285714286,29.1428571429,0,3,72,903370175.561,-2002461587.77,valid
13,612,76,13,13,47.0769230769,5.84615384615,47.0769230769,5.84615384615,0,3,53,1316521671.53,-372785860.922,valid
3,4948,76,3,3,1649.33333333,25.3333333333,1649.33333333,25.3333333333,2,3,77,11955635379.3,-356942001.99,valid
8,885,71,8,8,110.625,8.875,110.625,8.875,0,2,54,1998332034.23,-346838688.86,valid
8,814,224,8,8,101.75,28.0,101.75,28.0,2,4,72,1448370442.97,-1098438725.01,valid
2,259,46,2,2,129.5,23.0,129.5,23.0,1,2,77,522691274.659,-225061983.483,valid
2,968,46,2,2,484.0,23.0,484.0,23.0,1,2,77,2262540463.36,-222718555.16,valid
6,275,88,6,6,45.8333333333,14.6666666667,45.8333333333,14.6666666667,0,4,92,459034006.439,-431618906.794,valid
2,219,46,2,2,109.5,23.0,109.5,23.0,0,2,77,424533351.46,-225194193.825,valid
33,18517,11518,33,33,561.121212121,349.03030303,561.121212121,349.03030303,4,4,84,17176038801.6,-56537503147.2,valid
3,554,281,3,3,184.666666667,93.6666666667,184.666666667,93.6666666667,0,2,41,670493068.713,-1379949605.27,valid
3,327,86,3,3,109.0,28.6666666667,109.0,28.6666666667,1,2,77,591400525.328,-421295869.621,valid
1,215,2,1,1,215.0,2.0,215.0,2.0,0,1,8,523087270.029,-9515544.0376,valid
14,311,112,14,14,22.2142857143,8.0,22.2142857143,8.0,2,3,79,488492220.8,-549394479.44,valid
21,2904,418,21,21,138.285714286,19.9047619048,138.285714286,19.9047619048,2,3,39,6105081313.09,-2049447306.55,valid
5,863,355,5,5,172.6,71.0,172.6,71.0,0,3,53,1247181791.84,-1742264897.09,valid
15,818,187,15,15,54.5333333333,12.4666666667,54.5333333333,12.4666666667,0,3,81,1549282835.56,-917206200.527,valid
2,543,46,2,2,271.5,23.0,271.5,23.0,1,2,77,1219612529.37,-224123290.05,valid
6,653,241,6,6,108.833333333,40.1666666667,108.833333333,40.1666666667,1,3,23,1011842412.44,-1183195243.68,valid
2,199,6,2,2,99.5,3.0,99.5,3.0,0,2,41,473981987.384,-29203689.4762,valid
5,391,66,5,5,78.2,13.2,78.2,13.2,0,3,15,798131446.424,-323705837.017,valid
3,191,8,3,3,63.6666666667,2.66666666667,63.6666666667,2.66666666667,0,2,42,449408274.99,-39025330.9769,valid
6,329,34,6,6,54.8333333333,5.66666666667,54.8333333333,5.66666666667,0,3,70,724478140.686,-166589405.081,valid
22,1240,392,22,22,56.3636363636,17.8181818182,56.3636363636,17.8181818182,3,5,100,2081823784.45,-1922777575.13,valid
37,19871,6546,37,37,537.054054054,176.918918919,537.054054054,176.918918919,0,1,10,32723233932.0,-32131380761.1,valid
2,183,10,2,2,91.5,5.0,91.5,5.0,0,1,12,424851510.738,-48862466.4061,valid
9,752,143,9,9,83.5555555556,15.8888888889,83.5555555556,15.8888888889,0,3,41,1495235471.16,-700949442.668,valid
27,1175,403,27,27,43.5185185185,14.9259259259,43.5185185185,14.9259259259,1,5,62,1895158134.26,-1977026665.63,valid
6,483,25,6,6,80.5,4.16666666667,80.5,4.16666666667,1,3,46,1124502239.33,-121849687.578,valid
3,323,14,3,3,107.666666667,4.66666666667,107.666666667,4.66666666667,0,3,45,758840365.806,-68318370.3814,valid
7,491,138,7,7,70.1428571429,19.7142857143,70.1428571429,19.7142857143,1,2,71,866487154.946,-676800734.85,valid
5,1717,405,5,5,343.4,81.0,343.4,81.0,0,3,77,3219452667.01,-1983732029.32,valid
2,728,46,2,2,364.0,23.0,364.0,23.0,1,2,77,1673592924.17,-223511817.216,valid
2,359,6,2,2,179.5,3.0,179.5,3.0,0,2,52,866893543.246,-28954416.2059,valid
14,988,351,14,14,70.5714285714,25.0714285714,70.5714285714,25.0714285714,2,4,78,1563709869.72,-1721834368.64,valid
3,335,94,3,3,111.666666667,31.3333333333,111.666666667,31.3333333333,1,2,77,591395990.831,-460558168.7,valid
3,270,81,3,3,90.0,27.0,90.0,27.0,0,2,54,463942614.649,-397209688.236,valid
3,2303,51,3,3,767.666666667,17.0,767.666666667,17.0,1,3,77,5526291409.73,-242869096.81,valid
4,11223,104,4,4,2805.75,26.0,2805.75,26.0,1,2,77,27285449034.9,-473754626.512,valid
36,3223,1311,36,36,89.5277777778,36.4166666667,89.5277777778,36.4166666667,4,5,83,4694291663.12,-6433508676.71,valid
12,1731,414,12,12,144.25,34.5,144.25,34.5,0,5,84,3233184087.71,-2029889913.44,valid
24,2387,964,24,24,99.4583333333,40.1666666667,99.4583333333,40.1666666667,3,5,108,3493319511.63,-4729861828.1,valid
29,4611,1698,29,29,159.0,58.5517241379,159.0,58.5517241379,11,5,118,7152676645.9,-8332536978.59,valid
48,3957,2055,48,48,82.4375,42.8125,82.4375,42.8125,0,5,101,4669479767.82,-10086044245.9,valid
5,544,59,5,5,108.8,11.8,108.8,11.8,0,1,3,1191058528.95,-289074491.509,valid
35,2794,1375,35,35,79.8285714286,39.2857142857,79.8285714286,39.2857142857,6,4,102,3483926271.23,-6748498976.24,valid
8,650,226,8,8,81.25,28.25,81.25,28.25,0,4,87,1040791869.68,-1108649370.41,valid
2,12,12,2,2,6.0,6.0,6.0,6.0,0,2,41,0.0,-58941258.3821,valid
52,8500,3334,52,52,163.461538462,64.1153846154,163.461538462,64.1153846154,11,5,108,12682787837.9,-16359335737.6,valid
3,602,106,3,3,200.666666667,35.3333333333,200.666666667,35.3333333333,0,3,77,1217120058.72,-518644390.705,valid
15,625,246,15,15,41.6666666667,16.4,41.6666666667,16.4,0,5,82,930458346.156,-1207269577.42,valid
7,1750,75,7,7,250.0,10.7142857143,250.0,10.7142857143,0,3,17,4113446732.27,-365924393.427,valid
64,7823,2876,64,64,122.234375,44.9375,122.234375,44.9375,8,5,106,12145810992.8,-14113661913.0,valid
7,327,46,7,7,46.7142857143,6.57142857143,46.7142857143,6.57142857143,2,2,37,689823026.971,-225186760.916,valid
% 
% 
% 
