% []
@RELATION base

@ATTRIBUTE tot_changes_last NUMERIC
@ATTRIBUTE sum_insert_last NUMERIC
@ATTRIBUTE sum_delet_lasts NUMERIC
@ATTRIBUTE count_insert_last NUMERIC
@ATTRIBUTE count_delets_last NUMERIC
@ATTRIBUTE avg_insert_last NUMERIC
@ATTRIBUTE avg_delets_last NUMERIC
@ATTRIBUTE avg_insert_nonzero_last NUMERIC
@ATTRIBUTE avg_delets_nonzero_last NUMERIC
@ATTRIBUTE tot_bugs_last NUMERIC
@ATTRIBUTE lastVer_tot_developers NUMERIC
@ATTRIBUTE last_commit NUMERIC
@ATTRIBUTE last_bug NUMERIC
@ATTRIBUTE last_bug_binary NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
2,685,39,2,2,342.5,19.5,342.5,19.5,0,1,1243.77517361,0,0,valid
1,1692,2,1,1,1692.0,2.0,1692.0,2.0,0,1,624.693611111,0,0,valid
2,12,26,2,2,6.0,13.0,6.0,13.0,0,1,81.268298611,0,0,valid
1,151,2,1,1,151.0,2.0,151.0,2.0,0,1,1711.76554398,0,0,valid
11,238,411,11,11,21.6363636364,37.3636363636,21.6363636364,37.3636363636,0,6,1243.77517361,0,0,valid
2,21,27,2,2,10.5,13.5,10.5,13.5,0,1,91.7938078707,0,0,valid
1,387,2,1,1,387.0,2.0,387.0,2.0,0,1,1291.91392361,0,0,valid
27,4017,399,27,27,148.777777778,14.7777777778,148.777777778,14.7777777778,0,4,7.00642361119,0,0,valid
4,667,38,4,4,166.75,9.5,166.75,9.5,0,1,70.2168518519,0,0,valid
5,63,63,5,5,12.6,12.6,12.6,12.6,0,1,81.1843287037,0,0,valid
18,1756,870,18,18,97.5555555556,48.3333333333,97.5555555556,48.3333333333,2,7,630.207847222,630.207847222,630.207847222,valid
4,755,34,4,4,188.75,8.5,188.75,8.5,0,2,98.0808796296,0,0,valid
1,797,2,1,1,797.0,2.0,797.0,2.0,0,1,2158.61931713,0,0,valid
16,1110,541,16,16,69.375,33.8125,69.375,33.8125,0,6,624.777719907,0,0,valid
4,211,20,4,4,52.75,5.0,52.75,5.0,0,3,14.2018055557,0,0,valid
2,24,24,2,2,12.0,12.0,12.0,12.0,0,2,88.9882870372,0,0,valid
19,1428,696,19,19,75.1578947368,36.6315789474,75.1578947368,36.6315789474,1,8,1244.82386574,1673.35076389,1673.35076389,valid
3,194,78,3,3,64.6666666667,26.0,64.6666666667,26.0,0,1,1243.77517361,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,88.9882870372,0,0,valid
5,333,98,5,5,66.6,19.6,66.6,19.6,0,2,627.898587963,0,0,valid
1,2,4,1,1,2.0,4.0,2.0,4.0,0,1,106.640289352,0,0,valid
4,19,21,4,4,4.75,5.25,4.75,5.25,0,2,91.7938078707,0,0,valid
2,953,214,2,2,476.5,107.0,476.5,107.0,0,1,3795.65055556,0,0,valid
5,50,36,5,5,10.0,7.2,10.0,7.2,0,2,81.1843287037,0,0,valid
20,1604,1349,20,20,80.2,67.45,80.2,67.45,1,3,14.2018055557,544.726712963,544.726712963,valid
3,206,47,3,3,68.6666666667,15.6666666667,68.6666666667,15.6666666667,1,2,88.9882870372,287.836041667,287.836041667,valid
5,22,26,5,5,4.4,5.2,4.4,5.2,0,3,88.9882870372,0,0,valid
4,341,96,4,4,85.25,24.0,85.25,24.0,0,2,797.156736111,0,0,valid
2,7,9,2,2,3.5,4.5,3.5,4.5,0,1,91.7938078707,0,0,valid
4,409,100,4,4,102.25,25.0,102.25,25.0,0,2,837.171458333,0,0,valid
2,29,31,2,2,14.5,15.5,14.5,15.5,0,1,88.9882870372,0,0,valid
1,247,2,1,1,247.0,2.0,247.0,2.0,0,1,628.94599537,0,0,valid
4,6474,6188,4,4,1618.5,1547.0,1618.5,1547.0,0,1,3482.00640046,0,0,valid
7,564,294,7,7,80.5714285714,42.0,80.5714285714,42.0,0,3,2052.6887963,0,0,valid
11,1112,371,11,11,101.090909091,33.7272727273,101.090909091,33.7272727273,0,7,626.914571759,0,0,valid
2,383,4,2,2,191.5,2.0,191.5,2.0,0,1,2827.64327546,0,0,valid
4,317,23,4,4,79.25,5.75,79.25,5.75,0,2,1487.26072917,0,0,valid
4,16,16,4,4,4.0,4.0,4.0,4.0,0,1,81.1843287037,0,0,valid
4,16,16,4,4,4.0,4.0,4.0,4.0,0,2,88.9882870372,0,0,valid
3,56,56,3,3,18.6666666667,18.6666666667,18.6666666667,18.6666666667,0,3,88.9776736111,0,0,valid
3,12,12,3,3,4.0,4.0,4.0,4.0,0,2,88.9882870372,0,0,valid
10,1207,199,10,10,120.7,19.9,120.7,19.9,0,4,1034.85793982,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,88.9882870372,0,0,valid
6,453,261,6,6,75.5,43.5,75.5,43.5,0,3,2052.6887963,0,0,valid
3,16,26,3,3,5.33333333333,8.66666666667,5.33333333333,8.66666666667,0,1,106.640289352,0,0,valid
3,1020,19,3,3,340.0,6.33333333333,340.0,6.33333333333,0,2,1034.85793982,0,0,valid
4,1134,12,4,4,283.5,3.0,283.5,3.0,0,1,626.947662037,0,0,valid
3,778,6,3,3,259.333333333,2.0,259.333333333,2.0,0,1,624.618194445,0,0,valid
4,715,16,4,4,178.75,4.0,178.75,4.0,0,2,1487.26072917,0,0,valid
1,462,2,1,1,462.0,2.0,462.0,2.0,0,1,629.16306713,629.16306713,629.16306713,valid
4,432,29,4,4,108.0,7.25,108.0,7.25,0,1,544.837534722,0,0,valid
2,420,4,2,2,210.0,2.0,210.0,2.0,0,2,1035.09861111,0,0,valid
2,85,40,2,2,42.5,20.0,42.5,20.0,0,1,122.89900463,0,0,valid
1,2,8,1,1,2.0,8.0,2.0,8.0,0,1,106.640289352,0,0,valid
5,63,63,5,5,12.6,12.6,12.6,12.6,0,1,81.1843287037,0,0,valid
3,12,12,3,3,4.0,4.0,4.0,4.0,0,2,88.9882870372,0,0,valid
4,33,33,4,4,8.25,8.25,8.25,8.25,1,2,81.1843287037,110.190787037,110.190787037,valid
4,254,172,4,4,63.5,43.0,63.5,43.0,1,1,618.223761574,620.811041667,620.811041667,valid
3,10,12,3,3,3.33333333333,4.0,3.33333333333,4.0,0,2,93.732627315,0,0,valid
2,278,131,2,2,139.0,65.5,139.0,65.5,0,1,613.893449074,0,0,valid
6,753,65,6,6,125.5,10.8333333333,125.5,10.8333333333,0,5,797.0334375,0,0,valid
10,3750,254,10,10,375.0,25.4,375.0,25.4,0,7,837.171458333,0,0,valid
9,742,104,9,9,82.4444444444,11.5555555556,82.4444444444,11.5555555556,1,4,1487.26072917,2076.55828704,2076.55828704,valid
15,2720,766,15,15,181.333333333,51.0666666667,181.333333333,51.0666666667,0,5,837.171458333,0,0,valid
6,34,34,6,6,5.66666666667,5.66666666667,5.66666666667,5.66666666667,0,3,88.9832638889,0,0,valid
2,18,16,2,2,9.0,8.0,9.0,8.0,0,1,79.2555902777,0,0,valid
4,14,20,4,4,3.5,5.0,3.5,5.0,0,2,88.9882870372,0,0,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,616.034270833,0,0,valid
1,19,19,1,1,19.0,19.0,19.0,19.0,0,1,91.7938078707,0,0,valid
3,12,12,3,3,4.0,4.0,4.0,4.0,0,2,88.9882870372,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,93.732627315,0,0,valid
14,502,653,14,14,35.8571428571,46.6428571429,35.8571428571,46.6428571429,0,6,1700.00122685,0,0,valid
4,195,8,4,4,48.75,2.0,48.75,2.0,0,1,1487.26072917,0,0,valid
10,130,79,10,10,13.0,7.9,13.0,7.9,0,3,12.3505092594,0,0,valid
7,2541,327,7,7,363.0,46.7142857143,363.0,46.7142857143,0,2,627.771805556,0,0,valid
7,318,227,7,7,45.4285714286,32.4285714286,45.4285714286,32.4285714286,0,3,93.9600925925,0,0,valid
3,42,63,3,3,14.0,21.0,14.0,21.0,0,1,74.7839699076,0,0,valid
2,22,24,2,2,11.0,12.0,11.0,12.0,0,1,88.9882870372,0,0,valid
6,34,38,6,6,5.66666666667,6.33333333333,5.66666666667,6.33333333333,0,3,88.9832638889,0,0,valid
3,631,641,3,3,210.333333333,213.666666667,210.333333333,213.666666667,0,2,91.7938078707,0,0,valid
6,164,151,6,6,27.3333333333,25.1666666667,27.3333333333,25.1666666667,0,3,70.2168518519,0,0,valid
9,52,52,9,9,5.77777777778,5.77777777778,5.77777777778,5.77777777778,0,3,81.1843287037,0,0,valid
11,220,395,11,11,20.0,35.9090909091,20.0,35.9090909091,0,6,1243.77517361,0,0,valid
3,12,10,3,3,4.0,3.33333333333,4.0,3.33333333333,0,2,93.732627315,0,0,valid
5,361,124,5,5,72.2,24.8,72.2,24.8,0,2,627.898587963,0,0,valid
5,461,105,5,5,92.2,21.0,92.2,21.0,0,2,797.0334375,0,0,valid
19,1404,489,19,19,73.8947368421,25.7368421053,73.8947368421,25.7368421053,0,7,624.777719907,0,0,valid
1,327,2,1,1,327.0,2.0,327.0,2.0,0,1,629.16306713,0,0,valid
8,640,88,8,8,80.0,11.0,80.0,11.0,1,2,626.947662037,1624.24141204,1624.24141204,valid
4,333,23,4,4,83.25,5.75,83.25,5.75,0,2,1487.26072917,0,0,valid
8,1519,1238,8,8,189.875,154.75,189.875,154.75,0,3,81.2339351852,0,0,valid
1,507,2,1,1,507.0,2.0,507.0,2.0,0,1,624.693611111,0,0,valid
7,481,55,7,7,68.7142857143,7.85714285714,68.7142857143,7.85714285714,0,3,81.1853356482,0,0,valid
4,25,29,4,4,6.25,7.25,6.25,7.25,0,1,88.9882870372,0,0,valid
7,56,78,7,7,8.0,11.1428571429,8.0,11.1428571429,1,2,88.9882870372,436.341458334,436.341458334,valid
4,547,60,4,4,136.75,15.0,136.75,15.0,0,2,894.024247685,0,0,valid
2,216,218,2,2,108.0,109.0,108.0,109.0,0,1,164.783935186,0,0,valid
3,2407,54,3,3,802.333333333,18.0,802.333333333,18.0,0,1,1243.77517361,0,0,valid
7,583,317,7,7,83.2857142857,45.2857142857,83.2857142857,45.2857142857,0,5,1035.09861111,0,0,valid
5,525,69,5,5,105.0,13.8,105.0,13.8,0,2,1291.80174769,0,0,valid
3,347,78,3,3,115.666666667,26.0,115.666666667,26.0,0,1,1641.46461806,0,0,valid
1,123,2,1,1,123.0,2.0,123.0,2.0,0,1,1711.76554398,0,0,valid
10,3008,1584,10,10,300.8,158.4,300.8,158.4,0,3,626.875590278,0,0,valid
12,953,281,12,12,79.4166666667,23.4166666667,79.4166666667,23.4166666667,0,4,629.028900463,0,0,valid
6,27,23,6,6,4.5,3.83333333333,4.5,3.83333333333,0,3,88.9882870372,0,0,valid
1,2,15,1,1,2.0,15.0,2.0,15.0,0,1,106.640289352,0,0,valid
5,333,98,5,5,66.6,19.6,66.6,19.6,0,2,627.898587963,0,0,valid
6,269,442,6,6,44.8333333333,73.6666666667,44.8333333333,73.6666666667,0,2,88.9882870372,0,0,valid
2,387,4,2,2,193.5,2.0,193.5,2.0,0,2,1035.09861111,0,0,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,281.978356482,0,0,valid
1,67,67,1,1,67.0,67.0,67.0,67.0,0,1,616.007604167,0,0,valid
1,2,12,1,1,2.0,12.0,2.0,12.0,0,1,106.640289352,0,0,valid
5,96,34,5,5,19.2,6.8,19.2,6.8,0,2,93.732627315,0,0,valid
3,93,77,3,3,31.0,25.6666666667,31.0,25.6666666667,0,2,627.133356482,0,0,valid
2,27,41,2,2,13.5,20.5,13.5,20.5,0,1,81.268298611,0,0,valid
18,1326,456,18,18,73.6666666667,25.3333333333,73.6666666667,25.3333333333,0,6,624.777719907,0,0,valid
15,1026,251,15,15,68.4,16.7333333333,68.4,16.7333333333,0,3,8.76989583345,0,0,valid
53,6405,2366,53,53,120.849056604,44.641509434,120.849056604,44.641509434,9,4,6.95780092617,11.9335069447,11.9335069447,valid
2,1174,7,2,2,587.0,3.5,587.0,3.5,0,2,2078.12119213,0,0,valid
5,153,129,5,5,30.6,25.8,30.6,25.8,1,1,618.223761574,620.811041667,620.811041667,valid
7,753,61,7,7,107.571428571,8.71428571429,107.571428571,8.71428571429,0,2,613.769699074,0,0,valid
6,429,173,6,6,71.5,28.8333333333,71.5,28.8333333333,0,5,1595.06759259,0,0,valid
4,606,36,4,4,151.5,9.0,151.5,9.0,0,3,837.171458333,0,0,valid
3,12,12,3,3,4.0,4.0,4.0,4.0,0,2,88.9882870372,0,0,valid
3,195,74,3,3,65.0,24.6666666667,65.0,24.6666666667,0,1,1243.77517361,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,88.9882870372,0,0,valid
1,20,20,1,1,20.0,20.0,20.0,20.0,0,1,616.007604167,0,0,valid
8,3718,122,8,8,464.75,15.25,464.75,15.25,0,3,14.2018055557,0,0,valid
1,123,123,1,1,123.0,123.0,123.0,123.0,0,1,93.9600925925,0,0,valid
6,1578,187,6,6,263.0,31.1666666667,263.0,31.1666666667,0,4,837.171458333,0,0,valid
3,617,36,3,3,205.666666667,12.0,205.666666667,12.0,0,2,797.074467593,0,0,valid
4,381,23,4,4,95.25,5.75,95.25,5.75,0,2,1487.26072917,0,0,valid
6,33,35,6,6,5.5,5.83333333333,5.5,5.83333333333,0,2,88.9832638889,0,0,valid
23,2737,2502,23,23,119.0,108.782608696,119.0,108.782608696,0,6,797.0334375,0,0,valid
4,16,16,4,4,4.0,4.0,4.0,4.0,0,1,81.1843287037,0,0,valid
5,649,63,5,5,129.8,12.6,129.8,12.6,0,2,1291.80174769,0,0,valid
5,20,22,5,5,4.0,4.4,4.0,4.4,0,2,88.9832638889,0,0,valid
3,828,29,3,3,276.0,9.66666666667,276.0,9.66666666667,0,2,627.771805556,0,0,valid
2,583,110,2,2,291.5,55.0,291.5,55.0,0,1,2827.64327546,0,0,valid
1,842,2,1,1,842.0,2.0,842.0,2.0,0,1,216.797118056,0,0,valid
2,395,10,2,2,197.5,5.0,197.5,5.0,0,1,3531.90074074,0,0,valid
2,17,19,2,2,8.5,9.5,8.5,9.5,0,1,88.9882870372,0,0,valid
2,8,8,2,2,4.0,4.0,4.0,4.0,0,1,81.1853356482,0,0,valid
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,81.1853356482,0,0,valid
1,14,14,1,1,14.0,14.0,14.0,14.0,0,1,88.9882870372,0,0,valid
2,38,38,2,2,19.0,19.0,19.0,19.0,0,1,614.895613426,0,0,valid
12,1483,1354,12,12,123.583333333,112.833333333,123.583333333,112.833333333,0,6,834.937673611,0,0,valid
1,1127,2,1,1,1127.0,2.0,1127.0,2.0,0,1,1297.80167824,0,0,valid
1,259,2,1,1,259.0,2.0,259.0,2.0,0,1,216.797118056,0,0,valid
2,24,24,2,2,12.0,12.0,12.0,12.0,0,1,88.9882870372,0,0,valid
2,247,4,2,2,123.5,2.0,123.5,2.0,0,2,1035.09861111,0,0,valid
7,30,32,7,7,4.28571428571,4.57142857143,4.28571428571,4.57142857143,0,3,81.1848148149,0,0,valid
13,870,411,13,13,66.9230769231,31.6153846154,66.9230769231,31.6153846154,0,2,79.2550578704,0,0,valid
7,46,58,7,7,6.57142857143,8.28571428571,6.57142857143,8.28571428571,0,3,88.9832638889,0,0,valid
4,561,72,4,4,140.25,18.0,140.25,18.0,0,2,797.0334375,0,0,valid
16,6864,6619,16,16,429.0,413.6875,429.0,413.6875,0,7,1243.76115741,0,0,valid
11,1287,130,11,11,117.0,11.8181818182,117.0,11.8181818182,2,4,626.947662037,1481.01847222,1481.01847222,valid
13,1058,335,13,13,81.3846153846,25.7692307692,81.3846153846,25.7692307692,1,8,627.796342593,1624.24141204,1624.24141204,valid
34,4727,1083,34,34,139.029411765,31.8529411765,139.029411765,31.8529411765,1,7,626.882870371,684.805763889,684.805763889,valid
9,933,595,9,9,103.666666667,66.1111111111,103.666666667,66.1111111111,1,3,14.2018055557,544.899502315,544.899502315,valid
5,22,28,5,5,4.4,5.6,4.4,5.6,0,2,88.9882870372,0,0,valid
4,220,73,4,4,55.0,18.25,55.0,18.25,0,2,12.3458101852,0,0,valid
9,407,217,9,9,45.2222222222,24.1111111111,45.2222222222,24.1111111111,0,2,88.9882870372,0,0,valid
4,22,28,4,4,5.5,7.0,5.5,7.0,0,1,81.1843287037,0,0,valid
6,486,315,6,6,81.0,52.5,81.0,52.5,0,5,1035.09861111,0,0,valid
14,742,463,14,14,53.0,33.0714285714,53.0,33.0714285714,0,6,1700.00122685,0,0,valid
1,20,20,1,1,20.0,20.0,20.0,20.0,0,1,616.007604167,0,0,valid
2,136,136,2,2,68.0,68.0,68.0,68.0,0,1,164.783935186,0,0,valid
13,933,79,13,13,71.7692307692,6.07692307692,71.7692307692,6.07692307692,0,3,624.777719907,0,0,valid
2,8,8,2,2,4.0,4.0,4.0,4.0,0,2,93.732627315,0,0,valid
3,12,12,3,3,4.0,4.0,4.0,4.0,0,2,88.9882870372,0,0,valid
61,21174,12897,61,61,347.114754098,211.426229508,347.114754098,211.426229508,3,10,626.788958333,894.751793982,894.751793982,valid
2,6,8,2,2,3.0,4.0,3.0,4.0,0,1,88.9882870372,0,0,valid
8,42,46,8,8,5.25,5.75,5.25,5.75,0,3,81.1843287037,0,0,valid
21,3784,1262,21,21,180.19047619,60.0952380952,180.19047619,60.0952380952,0,5,629.005868056,0,0,valid
2,311,4,2,2,155.5,2.0,155.5,2.0,0,2,1035.09861111,0,0,valid
2,8,8,2,2,4.0,4.0,4.0,4.0,0,1,81.1853356482,0,0,valid
5,1526,778,5,5,305.2,155.6,305.2,155.6,0,3,79.2550578704,0,0,valid
7,129,121,7,7,18.4285714286,17.2857142857,18.4285714286,17.2857142857,0,2,81.1843287037,0,0,valid
5,261,31,5,5,52.2,6.2,52.2,6.2,0,4,1487.26072917,0,0,valid
4,206,202,4,4,51.5,50.5,51.5,50.5,0,2,81.2278240742,0,0,valid
57,8482,2210,57,57,148.807017544,38.7719298246,148.807017544,38.7719298246,0,9,624.777719907,0,0,valid
1,15,15,1,1,15.0,15.0,15.0,15.0,0,1,91.7938078707,0,0,valid
1,383,2,1,1,383.0,2.0,383.0,2.0,0,1,3769.67273148,0,0,valid
2,335,6,2,2,167.5,3.0,167.5,3.0,0,1,1036.91085648,0,0,valid
2,44,6,2,2,22.0,3.0,22.0,3.0,0,1,74.1812384259,0,0,valid
1,56,2,1,1,56.0,2.0,56.0,2.0,0,1,465.809016204,0,0,valid
7,578,216,7,7,82.5714285714,30.8571428571,82.5714285714,30.8571428571,1,2,626.947662037,1624.24141204,1624.24141204,valid
2,576,12,2,2,288.0,6.0,288.0,6.0,0,1,1042.89283565,0,0,valid
7,738,64,7,7,105.428571429,9.14285714286,105.428571429,9.14285714286,0,3,1291.80174769,0,0,valid
2,227,227,2,2,113.5,113.5,113.5,113.5,0,1,1516.37201389,0,0,valid
9,948,688,9,9,105.333333333,76.4444444444,105.333333333,76.4444444444,1,5,1487.26072917,1624.24141204,1624.24141204,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,93.732627315,0,0,valid
7,54,60,7,7,7.71428571429,8.57142857143,7.71428571429,8.57142857143,0,2,81.1843287037,0,0,valid
3,201,27,3,3,67.0,9.0,67.0,9.0,0,1,613.754814815,0,0,valid
6,307,20,6,6,51.1666666667,3.33333333333,51.1666666667,3.33333333333,0,2,626.947662037,0,0,valid
12,431,259,12,12,35.9166666667,21.5833333333,35.9166666667,21.5833333333,0,2,81.1843287037,0,0,valid
3,30,10,3,3,10.0,3.33333333333,10.0,3.33333333333,0,2,88.9882870372,0,0,valid
9,1517,273,9,9,168.555555556,30.3333333333,168.555555556,30.3333333333,0,5,1243.77517361,0,0,valid
4,40,40,4,4,10.0,10.0,10.0,10.0,0,1,81.1853356482,0,0,valid
5,385,108,5,5,77.0,21.6,77.0,21.6,0,3,837.171458333,0,0,valid
11,1522,186,11,11,138.363636364,16.9090909091,138.363636364,16.9090909091,0,2,624.879537037,0,0,valid
1,275,2,1,1,275.0,2.0,275.0,2.0,0,1,81.0543287038,0,0,valid
2,259,4,2,2,129.5,2.0,129.5,2.0,0,2,628.753460648,0,0,valid
5,283,75,5,5,56.6,15.0,56.6,15.0,0,3,837.171458333,0,0,valid
6,1578,187,6,6,263.0,31.1666666667,263.0,31.1666666667,0,4,837.171458333,0,0,valid
1,4,12,1,1,4.0,12.0,4.0,12.0,0,1,281.978356482,0,0,valid
3,299,46,3,3,99.6666666667,15.3333333333,99.6666666667,15.3333333333,0,1,1298.66091435,0,0,valid
9,787,116,9,9,87.4444444444,12.8888888889,87.4444444444,12.8888888889,0,5,837.171458333,0,0,valid
13,649,336,13,13,49.9230769231,25.8461538462,49.9230769231,25.8461538462,1,6,1150.00965278,1150.00965278,1150.00965278,valid
5,28,28,5,5,5.6,5.6,5.6,5.6,0,2,81.1843287037,0,0,valid
3,2588,30,3,3,862.666666667,10.0,862.666666667,10.0,0,1,626.876898148,0,0,valid
3,1480,40,3,3,493.333333333,13.3333333333,493.333333333,13.3333333333,0,2,2078.12119213,0,0,valid
4,1343,92,4,4,335.75,23.0,335.75,23.0,0,2,3507.53880787,0,0,valid
1,577,2,1,1,577.0,2.0,577.0,2.0,0,1,3633.8915625,0,0,valid
4,211,51,4,4,52.75,12.75,52.75,12.75,0,2,88.9882870372,0,0,valid
7,439,158,7,7,62.7142857143,22.5714285714,62.7142857143,22.5714285714,3,3,88.9882870372,97.7700925926,97.7700925926,valid
5,2487,170,5,5,497.4,34.0,497.4,34.0,0,3,3252.49109954,0,0,valid
3,18,10,3,3,6.0,3.33333333333,6.0,3.33333333333,0,2,88.9882870372,0,0,valid
15,3131,666,15,15,208.733333333,44.4,208.733333333,44.4,0,7,837.855069445,0,0,valid
3,581,299,3,3,193.666666667,99.6666666667,193.666666667,99.6666666667,0,2,92.3666898152,0,0,valid
2,7,13,2,2,3.5,6.5,3.5,6.5,0,1,105.035,0,0,valid
5,24,24,5,5,4.8,4.8,4.8,4.8,0,1,81.1843287037,0,0,valid
13,1560,403,13,13,120.0,31.0,120.0,31.0,1,4,626.947662037,1624.24141204,1624.24141204,valid
7,266,347,7,7,38.0,49.5714285714,38.0,49.5714285714,0,5,2052.6887963,0,0,valid
8,735,134,8,8,91.875,16.75,91.875,16.75,0,2,790.79962963,0,0,valid
14,1749,410,14,14,124.928571429,29.2857142857,124.928571429,29.2857142857,0,6,1243.77517361,0,0,valid
2,195,26,2,2,97.5,13.0,97.5,13.0,0,2,2078.1600463,0,0,valid
1,236,236,1,1,236.0,236.0,236.0,236.0,0,1,616.007604167,0,0,valid
2,8,8,2,2,4.0,4.0,4.0,4.0,0,2,93.732627315,0,0,valid
1,2,4,1,1,2.0,4.0,2.0,4.0,0,1,106.640289352,0,0,valid
4,16,16,4,4,4.0,4.0,4.0,4.0,0,2,88.9882870372,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,88.9882870372,0,0,valid
3,357,20,3,3,119.0,6.66666666667,119.0,6.66666666667,0,3,626.882222222,0,0,valid
5,418,268,5,5,83.6,53.6,83.6,53.6,0,2,81.1853356482,0,0,valid
3,203,6,3,3,67.6666666667,2.0,67.6666666667,2.0,0,1,1487.26072917,0,0,valid
14,1103,680,14,14,78.7857142857,48.5714285714,78.7857142857,48.5714285714,0,3,14.2018055557,0,0,valid
2,8,8,2,2,4.0,4.0,4.0,4.0,0,2,93.732627315,0,0,valid
6,128,135,6,6,21.3333333333,22.5,21.3333333333,22.5,0,3,93.732627315,0,0,valid
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,88.9882870372,0,0,valid
4,1580,43,4,4,395.0,10.75,395.0,10.75,1,1,1487.26072917,1624.24141204,1624.24141204,valid
2,506,12,2,2,253.0,6.0,253.0,6.0,0,1,1042.89283565,0,0,valid
4,575,46,4,4,143.75,11.5,143.75,11.5,0,3,627.999490741,0,0,valid
14,790,503,14,14,56.4285714286,35.9285714286,56.4285714286,35.9285714286,0,6,1487.26072917,0,0,valid
2,6,16,2,2,3.0,8.0,3.0,8.0,0,2,2793.83626157,0,0,valid
13,1202,308,13,13,92.4615384615,23.6923076923,92.4615384615,23.6923076923,0,7,1641.77454861,0,0,valid
11,380,372,11,11,34.5454545455,33.8181818182,34.5454545455,33.8181818182,1,5,1487.26072917,1624.24141204,1624.24141204,valid
1,24,24,1,1,24.0,24.0,24.0,24.0,0,1,281.978356482,0,0,valid
1,397,2,1,1,397.0,2.0,397.0,2.0,0,1,1291.91392361,0,0,valid
5,18,22,5,5,3.6,4.4,3.6,4.4,0,3,88.9882870372,0,0,valid
31,7275,2145,31,31,234.677419355,69.1935483871,234.677419355,69.1935483871,1,3,64.197037037,88.9761226852,88.9761226852,valid
11,1099,393,11,11,99.9090909091,35.7272727273,99.9090909091,35.7272727273,0,5,627.133356482,0,0,valid
1,20,20,1,1,20.0,20.0,20.0,20.0,0,1,616.007604167,0,0,valid
4,276,58,4,4,69.0,14.5,69.0,14.5,0,2,93.732627315,0,0,valid
2,560,20,2,2,280.0,10.0,280.0,10.0,0,2,1034.85847222,0,0,valid
13,1375,422,13,13,105.769230769,32.4615384615,105.769230769,32.4615384615,3,3,8.76989583345,11.8220833335,11.8220833335,valid
