% []
@RELATION base

@ATTRIBUTE tot_changes NUMERIC
@ATTRIBUTE sum_insert NUMERIC
@ATTRIBUTE sum_delets NUMERIC
@ATTRIBUTE count_insert NUMERIC
@ATTRIBUTE count_delets NUMERIC
@ATTRIBUTE avg_insert NUMERIC
@ATTRIBUTE avg_delets NUMERIC
@ATTRIBUTE avg_insert_nonzero NUMERIC
@ATTRIBUTE avg_delets_nonzero NUMERIC
@ATTRIBUTE tot_bugs NUMERIC
@ATTRIBUTE tot_developers NUMERIC
@ATTRIBUTE change_set NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE age2 NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
3,648,14,3,3,216.0,4.66666666667,216.0,4.66666666667,0,2,271,1556884042.39,-68607662.7402,valid
1,367,2,1,1,367.0,2.0,367.0,2.0,0,1,207,896312835.356,-9732519.13419,valid
3,621,207,3,3,207.0,69.0,207.0,69.0,0,2,271,1016640689.57,-1016604761.03,valid
2,231,10,2,2,115.5,5.0,115.5,5.0,0,2,266,542699639.448,-49061661.2103,valid
1,2627,2,1,1,2627.0,2.0,2627.0,2.0,0,1,207,6446085459.75,-9174718.43743,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,2889,172,4,4,722.25,43.0,722.25,43.0,1,3,271,6672009076.24,-844132339.999,valid
1,782,2,1,1,782.0,2.0,782.0,2.0,0,1,207,1915408250.9,-9630091.13014,valid
2,441,31,2,2,220.5,15.5,220.5,15.5,0,2,266,1006817157.52,-152158413.385,valid
4,303,30,4,4,75.75,7.5,75.75,7.5,0,2,274,670393813.445,-147283864.294,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,111,6,2,2,55.5,3.0,55.5,3.0,0,2,266,257843418.39,-29443173.7788,valid
3,552,18,3,3,184.0,6.0,184.0,6.0,0,2,181,1311402866.15,-88363445.0438,valid
2,283,6,2,2,141.5,3.0,141.5,3.0,0,2,266,680215494.229,-29400721.6904,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,4529,998,6,6,754.833333333,166.333333333,754.833333333,166.333333333,2,2,130,8671646624.82,-4901823992.6,valid
3,243,22,3,3,81.0,7.33333333333,81.0,7.33333333333,0,2,269,542699004.421,-108001644.831,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,534,124,2,2,267.0,62.0,267.0,62.0,0,2,266,1006817157.52,-608939140.416,valid
2,31,19,2,2,15.5,9.5,15.5,9.5,0,2,183,29470608.1507,-93321210.0444,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1197,2,1,1,1197.0,2.0,1197.0,2.0,0,1,33,2934793749.33,-9818717.0039,valid
1,203,2,1,1,203.0,2.0,203.0,2.0,0,1,207,493585972.347,-9772996.70687,valid
3,497,19,3,3,165.666666667,6.33333333333,165.666666667,6.33333333333,0,2,104,1173897972.47,-93301970.9311,valid
1,179,2,1,1,179.0,2.0,179.0,2.0,0,1,33,434693300.11,-9822857.49503,valid
5,568,39,5,5,113.6,7.8,113.6,7.8,1,3,274,1299040624.0,-191427410.616,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,631,57,4,4,157.75,14.25,157.75,14.25,0,2,274,1409544946.16,-279822747.6,valid
1,1052,2,1,1,1052.0,2.0,1052.0,2.0,0,1,207,2578434183.9,-9563451.22389,valid
2,307,14,2,2,153.5,7.0,153.5,7.0,0,2,266,719505919.889,-68689738.425,valid
1,3492,2,1,1,3492.0,2.0,3492.0,2.0,0,1,207,8570224096.97,-8961223.92296,valid
2,315,26,2,2,157.5,13.0,157.5,13.0,0,2,266,709683313.474,-127630174.332,valid
3,1444,25,3,3,481.333333333,8.33333333333,481.333333333,8.33333333333,0,2,271,3484570551.3,-122441741.312,valid
12,721,341,12,12,60.0833333333,28.4166666667,60.0833333333,28.4166666667,0,3,204,933234629.198,-1674858848.96,valid
3,367,62,3,3,122.333333333,20.6666666667,122.333333333,20.6666666667,0,2,271,748974664.764,-304446659.297,valid
5,1196,156,5,5,239.2,31.2,239.2,31.2,0,2,126,2554116585.15,-766219183.773,valid
2,251,6,2,2,125.5,3.0,125.5,3.0,0,2,266,601634642.91,-29408619.7534,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,72009,34916,2,2,36004.5,17458.0,36004.5,17458.0,1,2,171,91093125355.3,-1.71490634388e+11,valid
3,189,73,3,3,63.0,24.3333333333,63.0,24.3333333333,0,2,184,284882344.502,-358550047.412,valid
1,331,2,1,1,331.0,2.0,331.0,2.0,0,1,207,807909377.622,-9741404.45502,valid
4,721,32,4,4,180.25,8.0,180.25,8.0,0,2,274,1691944880.59,-157004577.167,valid
1,291,2,1,1,291.0,2.0,291.0,2.0,0,1,207,709683313.474,-9751277.03373,valid
2,259,18,2,2,129.5,9.0,129.5,9.0,0,2,266,591812036.495,-88349055.6604,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,79,2,1,1,79.0,2.0,79.0,2.0,0,1,207,189085173.486,-9803601.70086,valid
1,287,2,1,1,287.0,2.0,287.0,2.0,0,1,207,699860707.059,-9752264.2916,valid
2,1171,96,2,2,585.5,48.0,585.5,48.0,0,2,266,2639825473.99,-471249628.614,valid
2,375,22,2,2,187.5,11.0,187.5,11.0,0,2,266,866845016.111,-107967895.323,valid
1,383,2,1,1,383.0,2.0,383.0,2.0,0,1,207,935603261.016,-9728570.10271,valid
5,206,129,5,5,41.2,25.8,41.2,25.8,1,2,184,189101263.997,-633602935.523,bugged
4,495,134,4,4,123.75,33.5,123.75,33.5,0,3,271,886491789.599,-658070580.205,valid
2,44,40,2,2,22.0,20.0,22.0,20.0,0,1,181,9823532.04593,-196466510.83,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,3541,187,3,3,1180.33333333,62.3333333333,1180.33333333,62.3333333333,0,2,269,8236256406.39,-917660907.789,valid
1,139,2,1,1,139.0,2.0,139.0,2.0,0,1,207,336424269.709,-9788792.8328,valid
6,1885,75,6,6,314.166666667,12.5,314.166666667,12.5,1,3,278,4444747307.29,-367945957.905,valid
2,1276,46,2,2,638.0,23.0,638.0,23.0,0,2,266,3020451472.57,-225630336.333,valid
2,545,10,2,2,272.5,5.0,272.5,5.0,0,2,266,1313773607.99,-48983526.4408,valid
4,1868,93,4,4,467.0,23.25,467.0,23.25,3,2,39,4359194122.29,-456769668.246,bugged
3,2412,378,3,3,804.0,126.0,804.0,126.0,0,2,271,4994796287.59,-1856092064.84,valid
1,143,2,1,1,143.0,2.0,143.0,2.0,0,1,207,346246876.124,-9787805.57493,valid
1,1942,2,1,1,1942.0,2.0,1942.0,2.0,0,1,207,4763964111.21,-9343786.34773,valid
2,159,105,2,2,79.5,52.5,79.5,52.5,0,2,176,132616778.996,-515718727.669,valid
6,1071,948,6,6,178.5,158.0,178.5,158.0,1,3,202,302073836.928,-4656084881.36,bugged
1,315,2,1,1,315.0,2.0,315.0,2.0,0,1,207,768618951.963,-9745353.4865,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,323,2,1,1,323.0,2.0,323.0,2.0,0,1,207,788264164.793,-9743378.97076,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,378,27,4,4,94.5,6.75,94.5,6.75,1,2,181,862008593.856,-132603095.392,bugged
4,363,38,4,4,90.75,9.5,90.75,9.5,0,2,274,798087696.839,-186563995.708,valid
2,18,116,2,2,9.0,58.0,9.0,58.0,1,2,189,-240677646.388,-569765200.306,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,207,287311237.635,-9793729.12215,valid
1,20,20,1,1,20.0,20.0,20.0,20.0,0,1,171,0.0,-98232414.4153,valid
4,287,16,4,4,71.75,4.0,71.75,4.0,0,2,108,665521292.763,-78560620.7382,valid
3,379,14,3,3,126.333333333,4.66666666667,126.333333333,4.66666666667,0,2,271,896313760.987,-68674055.832,valid
2,211,30,2,2,105.5,15.0,105.5,15.0,0,2,266,444472940.272,-147303313.178,valid
4,927,53,4,4,231.75,13.25,231.75,13.25,1,3,272,2146250886.32,-260114304.418,valid
1,103,2,1,1,103.0,2.0,103.0,2.0,0,1,207,248020811.975,-9797678.15363,valid
2,1163,10,2,2,581.5,5.0,581.5,5.0,1,1,36,2831646194.37,-49113220.7886,valid
2,319,18,2,2,159.5,9.0,159.5,9.0,0,2,266,739151132.718,-88334246.7923,valid
2,207,10,2,2,103.5,5.0,103.5,5.0,0,2,266,483763365.932,-49066949.7309,valid
1,195,2,1,1,195.0,2.0,195.0,2.0,0,1,207,473940759.517,-9774971.22262,valid
1,557,2,1,1,557.0,2.0,557.0,2.0,0,1,207,1362886640.06,-9685624.38535,valid
1,287,2,1,1,287.0,2.0,287.0,2.0,0,1,207,699860707.059,-9752264.2916,valid
1,2572,2,1,1,2572.0,2.0,2572.0,2.0,0,1,207,6311024621.55,-9188293.23315,valid
1,1137,2,1,1,1137.0,2.0,1137.0,2.0,0,1,207,2787164570.22,-9542471.99414,valid
2,307,10,2,2,153.5,5.0,153.5,5.0,0,2,266,729328526.303,-49042268.2841,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,227,6,2,2,113.5,3.0,113.5,3.0,0,2,266,542699004.421,-29414543.3006,valid
1,239,2,1,1,239.0,2.0,239.0,2.0,0,1,207,581989430.081,-9764111.38604,valid
2,151,10,2,2,75.5,5.0,75.5,5.0,0,2,266,346246876.124,-49080771.341,valid
1,163,2,1,1,163.0,2.0,163.0,2.0,0,1,207,395359908.198,-9782869.28558,valid
1,215,2,1,1,215.0,2.0,215.0,2.0,0,1,207,523053791.591,-9770034.93326,valid
3,1135,95,3,3,378.333333333,31.6666666667,378.333333333,31.6666666667,0,2,269,2553877667.86,-466350887.644,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,145,41,3,3,48.3333333333,13.6666666667,48.3333333333,13.6666666667,0,2,176,255410791.605,-201374611.59,valid
3,364,33,3,3,121.333333333,11.0,121.333333333,11.0,0,2,176,812891449.776,-162074088.757,valid
1,179,2,1,1,179.0,2.0,179.0,2.0,0,1,33,434693300.11,-9822857.49503,valid
2,1342,7,2,2,671.0,3.5,671.0,3.5,0,2,266,3278294890.96,-34051212.7044,bugged
3,32,28,3,3,10.6666666667,9.33333333333,10.6666666667,9.33333333333,1,1,181,9823532.04593,-137526281.63,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,303,10,2,2,151.5,5.0,151.5,5.0,0,2,266,719505919.889,-49043255.542,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,666,11,2,2,333.0,5.5,333.0,5.5,0,2,266,1608451800.43,-53865529.4255,valid
2,119,6,2,2,59.5,3.0,59.5,3.0,0,2,266,277488631.22,-29441199.2631,valid
3,36,36,3,3,12.0,12.0,12.0,12.0,1,2,174,0.0,-176818032.937,valid
1,3707,2,1,1,3707.0,2.0,3707.0,2.0,0,1,207,9098189191.77,-8908158.81243,valid
1,131,2,1,1,131.0,2.0,131.0,2.0,0,1,207,316779056.879,-9790767.34854,valid
1,175,2,1,1,175.0,2.0,175.0,2.0,0,1,33,424869722.706,-9822873.76416,valid
3,59,105,3,3,19.6666666667,35.0,19.6666666667,35.0,0,2,188,-112970668.582,-515731276.926,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,106,94,6,6,17.6666666667,15.6666666667,17.6666666667,15.6666666667,2,2,190,29470192.1401,-461698494.334,bugged
1,163,2,1,1,163.0,2.0,163.0,2.0,0,1,207,395359908.198,-9782869.28558,valid
8,423,289,8,8,52.875,36.125,52.875,36.125,3,2,204,329084962.222,-1419466738.49,valid
2,35,31,2,2,17.5,15.5,17.5,15.5,0,1,181,9823532.04593,-152261343.134,valid
4,644,94,4,4,161.0,23.5,161.0,23.5,0,1,171,1350645937.04,-461593098.538,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,103,2,1,1,103.0,2.0,103.0,2.0,0,1,207,248020811.975,-9797678.15363,valid
13,3463,1088,13,13,266.384615385,83.6923076923,266.384615385,83.6923076923,5,3,204,5832688592.42,-5343870203.09,bugged
4,899,92,4,4,224.75,23.0,224.75,23.0,0,3,271,1981708992.94,-451678729.231,valid
5,587,174,5,5,117.4,34.8,117.4,34.8,0,3,280,1014185967.6,-854523618.062,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,1118,132,3,3,372.666666667,44.0,372.666666667,44.0,0,2,40,2421494776.44,-648332468.424,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,61,22,1,1,61.0,22.0,61.0,22.0,0,1,28,95779455.9263,-108058290.97,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,303,2,1,1,303.0,2.0,303.0,2.0,0,1,27,739220558.476,-9818663.61955,valid
2,159,6,2,2,79.5,3.0,79.5,3.0,0,2,266,375714695.368,-29431326.6844,valid
1,239,2,1,1,239.0,2.0,239.0,2.0,0,1,207,581989430.081,-9764111.38604,valid
7,163,109,7,7,23.2857142857,15.5714285714,23.2857142857,15.5714285714,2,3,190,132617665.688,-535370660.122,valid
6,1953,385,6,6,325.5,64.1666666667,325.5,64.1666666667,2,3,274,3850468327.54,-1890601685.01,bugged
4,419,46,4,4,104.75,11.5,104.75,11.5,0,2,274,915958973.817,-225846869.377,valid
3,1269,79,3,3,423.0,26.3333333333,423.0,26.3333333333,0,2,269,2922225408.42,-387725593.945,valid
1,235,2,1,1,235.0,2.0,235.0,2.0,0,1,207,572166823.666,-9765098.64391,valid
3,295,26,3,3,98.3333333333,8.66666666667,98.3333333333,8.66666666667,0,2,269,660570281.399,-127636280.62,valid
1,857,2,1,1,857.0,2.0,857.0,2.0,0,1,33,2099789670.02,-9820099.87913,valid
1,612,2,1,1,612.0,2.0,612.0,2.0,0,1,33,1498095554.05,-9821096.36275,valid
10,1326,463,10,10,132.6,46.3,132.6,46.3,4,3,204,2119408926.53,-2274098967.2,bugged
1,707,2,1,1,707.0,2.0,707.0,2.0,0,1,207,1731234380.62,-9648602.21521,valid
2,45,41,2,2,22.5,20.5,22.5,20.5,0,1,181,9823532.04593,-201377550.342,valid
1,742,2,1,1,742.0,2.0,742.0,2.0,0,1,207,1817182186.75,-9639963.70884,valid
5,1560,450,5,5,312.0,90.0,312.0,90.0,0,2,271,2725768030.34,-2209931482.23,valid
8,3110,2430,8,8,388.75,303.75,388.75,303.75,1,2,204,1669967193.56,-11935246999.8,bugged
1,572,2,1,1,572.0,2.0,572.0,2.0,0,1,33,1399859780.01,-9821259.05396,valid
1,203,2,1,1,203.0,2.0,203.0,2.0,0,1,207,493585972.347,-9772996.70687,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,263,14,2,2,131.5,7.0,131.5,7.0,0,2,266,611457249.325,-68700598.2616,valid
3,3599,190,3,3,1199.66666667,63.3333333333,1199.66666667,63.3333333333,0,2,271,8371317242.7,-932367999.447,valid
1,383,2,1,1,383.0,2.0,383.0,2.0,0,1,33,935695747.694,-9822027.7699,valid
1,207,2,1,1,207.0,2.0,207.0,2.0,0,1,207,503408578.762,-9772009.449,valid
2,203,6,2,2,101.5,3.0,101.5,3.0,0,2,266,483763365.932,-29420466.8478,valid
6,501,98,6,6,83.5,16.3333333333,83.5,16.3333333333,2,2,184,989676931.806,-481295148.255,valid
1,2327,2,1,1,2327.0,2.0,2327.0,2.0,0,1,207,5709389978.64,-9248762.77771,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,2084,60,3,3,694.666666667,20.0,694.666666667,20.0,0,2,271,4970239771.55,-294199143.785,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,211,8,3,3,70.3333333333,2.66666666667,70.3333333333,2.66666666667,0,3,278,498505177.455,-39250423.9119,valid
2,391,10,2,2,195.5,5.0,195.5,5.0,0,2,250,935604186.647,-49023623.9175,valid
2,295,10,2,2,147.5,5.0,147.5,5.0,0,2,266,699860707.059,-49045230.0577,valid
1,582,2,1,1,582.0,2.0,582.0,2.0,0,1,207,1424277930.15,-9679454.02366,valid
6,426,193,6,6,71.0,32.1666666667,71.0,32.1666666667,1,3,184,572214617.573,-947947502.332,valid
2,199,6,2,2,99.5,3.0,99.5,3.0,0,2,266,473940759.517,-29421454.1057,valid
5,320,3625,5,5,64.0,725.0,64.0,725.0,1,2,181,-8116625310.64,-17805094466.3,valid
2,1007,87,2,2,503.5,43.5,503.5,43.5,0,2,266,2259199475.42,-427083298.37,valid
3,1738,49,3,3,579.333333333,16.3333333333,579.333333333,16.3333333333,0,2,271,4147596484.31,-240253998.704,valid
2,251,6,2,2,125.5,3.0,125.5,3.0,0,2,266,601634642.91,-29408619.7534,valid
3,703,19,3,3,234.333333333,6.33333333333,234.333333333,6.33333333333,0,2,271,1679666622.57,-93153425.6207,valid
3,596,202,3,3,198.666666667,67.3333333333,198.666666667,67.3333333333,0,2,271,967527657.495,-992051593.716,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,649,14,2,2,324.5,7.0,324.5,7.0,0,2,266,1559338768.36,-68605327.8771,valid
2,251,6,2,2,125.5,3.0,125.5,3.0,0,2,266,601634642.91,-29408619.7534,valid
2,131,14,2,2,65.5,7.0,65.5,7.0,0,2,250,287312163.266,-68735847.0288,valid
1,2462,2,1,1,2462.0,2.0,2462.0,2.0,0,1,33,6041500103.22,-9813571.89458,bugged
1,1892,2,1,1,1892.0,2.0,1892.0,2.0,0,1,207,4641181531.02,-9356127.07111,valid
1,912,2,1,1,912.0,2.0,912.0,2.0,0,1,33,2234863859.32,-9819876.17873,valid
2,155,22,2,2,77.5,11.0,77.5,11.0,0,2,266,326601663.294,-108022194.506,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,343,2,1,1,343.0,2.0,343.0,2.0,0,1,207,837377196.867,-9738442.68141,valid
2,303,18,2,2,151.5,9.0,151.5,9.0,0,2,266,699860707.059,-88338195.8238,valid
2,707,7,2,2,353.5,3.5,353.5,3.5,0,2,266,1718956122.6,-34207939.8914,valid
1,812,2,1,1,812.0,2.0,812.0,2.0,0,1,207,1989077799.01,-9622686.69611,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,335,14,3,3,111.666666667,4.66666666667,111.666666667,4.66666666667,0,2,271,788265090.424,-68684915.6686,valid
3,215,34,3,3,71.6666666667,11.3333333333,71.6666666667,11.3333333333,0,2,269,444472940.272,-166952721.057,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,742,2,1,1,742.0,2.0,742.0,2.0,0,1,207,1817182186.75,-9639963.70884,valid
1,2757,2,1,1,2757.0,2.0,2757.0,2.0,0,1,207,6765320168.24,-9142632.55664,valid
1,732,2,1,1,732.0,2.0,732.0,2.0,0,1,207,1792625670.71,-9642431.85352,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1172,2,1,1,1172.0,2.0,1172.0,2.0,0,1,207,2873112376.35,-9533833.48778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,4336,762,3,3,1445.33333333,254.0,1445.33333333,254.0,0,2,271,8776499757.31,-3741776506.87,bugged
1,159,2,1,1,159.0,2.0,159.0,2.0,0,1,28,385573707.19,-9821189.47688,valid
2,179,6,2,2,89.5,3.0,89.5,3.0,0,2,266,424827727.443,-29426390.395,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,115,66,3,3,38.3333333333,22.0,38.3333333333,22.0,2,2,171,120337497.355,-324166634.374,valid
1,627,2,1,1,627.0,2.0,627.0,2.0,0,1,207,1534782252.32,-9668347.37262,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,99,2,1,1,99.0,2.0,99.0,2.0,0,1,207,238198205.56,-9798665.4115,valid
2,43,39,2,2,21.5,19.5,21.5,19.5,0,1,181,9823532.04593,-191554308.901,valid
1,937,2,1,1,937.0,2.0,937.0,2.0,0,1,207,2296034249.47,-9591834.88766,valid
2,151,6,2,2,75.5,3.0,75.5,3.0,0,2,266,356069482.539,-29433301.2001,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,155,157,5,5,31.0,31.4,31.0,31.4,0,2,188,-4910786.32988,-771127422.57,valid
2,774,54,2,2,387.0,27.0,387.0,27.0,0,2,266,1768069154.67,-265049177.478,valid
2,103,6,2,2,51.5,3.0,51.5,3.0,0,2,266,238198205.56,-29445148.2946,valid
5,1101,57,5,5,220.2,11.4,220.2,11.4,0,2,274,2563705578.93,-279714505.929,valid
1,367,2,1,1,367.0,2.0,367.0,2.0,0,1,33,896401438.08,-9822092.84638,valid
2,295,10,2,2,147.5,5.0,147.5,5.0,0,2,250,699861632.69,-49047318.1064,valid
2,55,31,2,2,27.5,15.5,27.5,15.5,0,2,183,58941216.3014,-152263873.826,valid
1,632,2,1,1,632.0,2.0,632.0,2.0,0,1,207,1547060510.34,-9667113.30028,valid
1,191,2,1,1,191.0,2.0,191.0,2.0,0,1,207,464118153.102,-9775958.48049,valid
6,381,317,6,6,63.5,52.8333333333,63.5,52.8333333333,3,2,202,157176049.463,-1557007544.11,bugged
2,311,66,2,2,155.5,33.0,155.5,33.0,0,2,266,601634642.91,-324105862.999,valid
1,351,2,1,1,351.0,2.0,351.0,2.0,0,1,2,857107468.086,-9822501.43598,valid
4,1037,38,4,4,259.25,9.5,259.25,9.5,0,2,274,2453196877.74,-186397789.006,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,19,19,2,2,9.5,9.5,9.5,9.5,1,2,189,0.0,-93321465.6187,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,207,2,1,1,207.0,2.0,207.0,2.0,0,1,207,503408578.762,-9772009.449,valid
3,793,19,3,3,264.333333333,6.33333333333,264.333333333,6.33333333333,0,2,271,1900675266.91,-93131212.3186,valid
3,577,18,3,3,192.333333333,6.0,192.333333333,6.0,0,2,271,1372710172.11,-88272656.7084,valid
1,472,2,1,1,472.0,2.0,472.0,2.0,0,1,207,1154156253.75,-9706603.61509,valid
1,211,2,1,1,211.0,2.0,211.0,2.0,0,1,39,513279758.625,-9820525.27461,valid
1,757,2,1,1,757.0,2.0,757.0,2.0,0,1,207,1854016960.81,-9636261.49183,valid
2,151,14,2,2,75.5,7.0,75.5,7.0,0,2,266,336424269.709,-68728241.482,valid
1,882,2,1,1,882.0,2.0,882.0,2.0,0,1,207,2160973411.27,-9605409.68338,valid
1,772,2,1,1,772.0,2.0,772.0,2.0,0,1,207,1890851734.86,-9632559.27481,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,1034,459,4,4,258.5,114.75,258.5,114.75,0,2,271,1412000562.92,-2254291009.98,valid
2,259,18,2,2,129.5,9.0,129.5,9.0,0,2,266,591812036.495,-88349055.6604,valid
2,526,16,2,2,263.0,8.0,263.0,8.0,0,2,266,1252382317.89,-78459421.1271,valid
2,195,18,2,2,97.5,9.0,97.5,9.0,0,2,266,434650333.858,-88364851.7863,valid
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,171,0.0,-58939448.6492,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2617,2,1,1,2617.0,2.0,2617.0,2.0,0,1,207,6421528943.72,-9177186.58211,valid
1,219,2,1,1,219.0,2.0,219.0,2.0,0,1,207,532876398.006,-9769047.67539,valid
2,227,6,2,2,113.5,3.0,113.5,3.0,0,2,266,542699004.421,-29414543.3006,valid
1,1417,2,1,1,1417.0,2.0,1417.0,2.0,0,1,207,3474747019.26,-9473363.94322,valid
1,477,2,1,1,477.0,2.0,477.0,2.0,0,1,207,1166434511.76,-9705369.54275,valid
1,147,2,1,1,147.0,2.0,147.0,2.0,0,1,207,356069482.539,-9786818.31706,valid
1,922,2,1,1,922.0,2.0,922.0,2.0,0,1,3,2259413304.77,-9810296.14704,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,143,2,1,1,143.0,2.0,143.0,2.0,0,1,207,346246876.124,-9787805.57493,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,395,34,3,3,131.666666667,11.3333333333,131.666666667,11.3333333333,0,2,269,886490228.941,-166907124.454,valid
