% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
2,20,10,2,1,10.0,5.0,10.0,10.0,0,2,126,24527441.622,-49045634.2081,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14708432.0464,valid
3,41,20,3,2,13.6666666667,6.66666666667,13.6666666667,10.0,0,2,626,51499751.1975,-98061558.0023,valid
1,58,0,1,0,58.0,0.0,58.0,0,0,1,33,142289783.733,60241.4811574,valid
2,8,4,2,1,4.0,2.0,4.0,4.0,0,1,1174,9809470.67875,-19611242.1316,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,26,26993793.1761,3625.39909722,valid
2,4,2,1,1,2.0,1.0,4.0,2.0,0,1,157,4904588.19303,-9805940.55637,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,80,14720236.3243,5628.35305555,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,83,26986037.0798,11381.4954051,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,120,9810976.6488,6266.46944444,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.46191,-14708432.0516,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,12,7359132.18122,3800.15746528,valid
2,20,10,2,1,10.0,5.0,10.0,10.0,1,1,37,24539741.3183,-49076183.6782,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,157,2452194.40447,-9807857.54736,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,5,22079484.8907,9312.1253125,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.4642,-14708432.0539,valid
3,8,4,3,2,2.66666666667,1.33333333333,2.66666666667,2.0,0,2,628,9809641.68937,-19611735.9671,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,42,17172758.966,7416.49092593,valid
3,18,10,3,2,6.0,3.33333333333,6.0,5.0,0,2,626,19618942.5481,-49037508.0156,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,3104.04420139,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14708432.0464,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,33,0,1,0,33.0,0.0,33.0,0,0,1,10,80957980.4638,34275.2617014,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4898942.76539,valid
5,32,17,4,3,6.4,3.4,8.0,5.66666666667,1,2,85,36790539.2191,-83377751.2547,valid
1,27,0,1,0,27.0,0.0,27.0,0,0,1,17,66242855.8316,23535.2165625,valid
2,14,7,2,1,7.0,3.5,7.0,7.0,0,2,126,17169209.1354,-34331943.9457,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46341,-4898942.76751,valid
2,12,6,2,1,6.0,3.0,6.0,6.0,0,1,626,14714206.9111,-29416864.0904,valid
3,30,0,3,0,10.0,0.0,10.0,0,0,1,2,73604316.0185,25007.368287,valid
3,20,10,3,2,6.66666666667,3.33333333333,6.66666666667,5.0,0,2,637,24524479.2548,-49030473.9807,valid
2,16,8,2,1,8.0,4.0,8.0,8.0,0,1,626,19618942.5513,-39222485.457,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,8,6,2,2,4.0,3.0,4.0,3.0,0,1,4,4908097.62519,-29448104.5069,valid
5,30,17,5,4,6.0,3.4,6.0,4.25,1,2,628,31881801.7314,-83367491.4926,valid
1,132,0,1,0,132.0,0.0,132.0,0,0,1,33,323831921.6,137101.301944,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46341,-4898942.76751,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,80,7360118.16215,2814.17652778,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.4642,-14708432.0539,valid
2,8,4,2,1,4.0,2.0,4.0,4.0,0,1,626,9809471.27407,-19611242.7269,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,23,0.0,-4908151.21801,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,3104.04420139,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,1,37,7361922.39549,-14722855.1035,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,42,31892266.6511,13773.4831482,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,20,10,3,2,6.66666666667,3.33333333333,6.66666666667,5.0,1,2,626,24524698.2855,-49031131.0875,valid
2,16,8,2,1,8.0,4.0,8.0,8.0,0,2,126,19621953.2976,-39236507.3665,valid
2,2,1,2,1,1.0,0.5,1.0,1.0,0,1,626,2452367.81891,-4902810.68213,valid
2,21,8,2,1,10.5,4.0,10.5,8.0,0,1,626,31880808.6411,-39212797.6491,valid
2,8,4,2,1,4.0,2.0,4.0,4.0,0,1,626,9809471.27407,-19611242.7269,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45309,-14708432.0427,valid
1,32,0,1,0,32.0,0.0,32.0,0,0,1,42,78504040.9874,33903.9585185,valid
2,15,1,2,1,7.5,0.5,7.5,1.0,0,1,4,34356718.5325,-4904470.28581,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,4699.85208333,valid
3,20,10,3,2,6.66666666667,3.33333333333,6.66666666667,5.0,0,2,637,24524479.2548,-49030473.9807,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45917,-14708432.0488,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,13,7360408.21319,2524.12548611,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,9,2,3,2,3.0,0.666666666667,3.0,1.0,0,2,56,17171746.7082,-9804021.77491,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46169,-4898942.76579,valid
2,18,9,2,1,9.0,4.5,9.0,9.0,0,1,626,22071310.3898,-44125296.1587,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4898942.76539,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14708432.0464,valid
2,9,0,2,0,4.5,0.0,4.5,0,0,1,80,22080388.8881,8408.12791666,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,42,7358104.05767,4828.28100694,valid
2,8,4,2,1,4.0,2.0,4.0,4.0,0,1,626,9809471.27407,-19611242.7269,valid
2,8,4,2,1,4.0,2.0,4.0,4.0,0,1,626,9809471.27079,-19611242.7237,valid
2,15,5,1,1,7.5,2.5,15.0,5.0,0,1,28,24539770.8223,-24536475.005,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.4642,-14708432.0539,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,33,7359816.4,3115.93868055,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,4699.85208333,valid
2,16,8,2,1,8.0,4.0,8.0,8.0,0,1,626,19618942.5578,-39222485.4635,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,124,7358232.4866,-4900836.83759,valid
2,12,6,2,1,6.0,3.0,6.0,6.0,0,1,626,14714206.9183,-29416864.0976,valid
2,5,5,1,1,2.5,2.5,5.0,5.0,0,1,26,-0.559374999255,-24539812.5376,valid
1,111,0,1,0,111.0,0.0,111.0,0,0,1,83,272313646.896,114849.635451,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46387,-4898942.76796,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46169,-4898942.76579,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4898942.76539,valid
5,15,8,5,3,3.0,1.6,3.0,2.66666666667,0,3,631,17167613.581,-39228003.7365,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,126,7358232.4866,-14713690.2624,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.4642,-14708432.0539,valid
5,11,6,5,4,2.2,1.2,2.2,1.5,1,3,76,12263506.7201,-29429480.6359,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,17,0.0,-4908084.92044,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,33,9813088.53333,4154.58490741,valid
3,12,6,3,2,4.0,2.0,4.0,3.0,0,1,626,14714216.9183,-29416876.1146,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,55,7359066.91757,-14714840.5294,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4898942.76539,valid
8,29,16,7,3,3.625,2.0,4.14285714286,5.33333333333,0,4,784,31883571.7701,-78463085.8559,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
5,120,32,5,2,24.0,6.4,24.0,16.0,0,2,734,215823549.28,-156798666.388,valid
4,13,3,4,2,3.25,0.75,3.25,1.5,0,2,727,24526330.5988,-14699049.8253,valid
3,4,4,2,2,1.33333333333,1.33333333333,2.0,2.0,1,1,113,-13.3686805554,-19619166.5163,valid
2,4,4,1,1,2.0,2.0,4.0,4.0,0,1,28,-10.9749074075,-19631838.6077,valid
3,7,4,3,2,2.33333333333,1.33333333333,2.33333333333,2.0,0,1,626,7357103.45309,-19613187.7025,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,33,16,2,1,16.5,8.0,16.5,16.0,0,1,626,41690261.9588,-78443036.9907,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,26,-7359066.91757,-14721999.2563,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,157,2452194.40447,-9807857.54736,valid
2,102,44,2,1,51.0,22.0,51.0,44.0,0,1,1174,142237452.966,-215696588.033,valid
4,8,5,4,3,2.0,1.25,2.0,1.66666666667,0,2,627,7357103.45198,-24524326.1884,valid
2,10,5,2,1,5.0,2.5,5.0,5.0,1,1,37,12269870.6591,-24538091.8391,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
2,14,7,2,1,7.0,3.5,7.0,7.0,0,1,626,17166574.7324,-34319674.7749,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,3104.04420139,valid
2,2,1,2,1,1.0,0.5,1.0,1.0,0,1,626,2452367.8177,-4902810.68091,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,3104.04420139,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,120,17169209.1354,10966.3215278,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,33,7359816.4,3115.93868055,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,33,7359273.48948,-14715011.3691,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,11,12269867.5206,1686.37719907,valid
4,18,7,4,2,4.5,1.75,4.5,3.5,0,2,727,26977976.1001,-34314567.706,valid
6,95,62,6,5,15.8333333333,10.3333333333,15.8333333333,12.4,0,3,706,80930093.8094,-304066043.148,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
2,12,6,2,1,6.0,3.0,6.0,6.0,0,1,626,14714206.9111,-29416864.0904,valid
4,27,13,4,2,6.75,3.25,6.75,6.5,1,1,41,34355792.1203,-63798857.5659,valid
2,19,9,2,1,9.5,4.5,9.5,9.0,0,1,626,24523687.1881,-44123362.1775,valid
2,10,10,2,2,5.0,5.0,5.0,5.0,0,1,44,0.0,-49080665.4675,valid
2,12,6,2,1,6.0,3.0,6.0,6.0,0,1,626,14714206.9088,-29416864.0881,valid
3,15,1,3,1,5.0,0.333333333333,5.0,1.0,0,1,106,34338639.6368,-4884523.93208,valid
3,7,4,3,2,2.33333333333,1.33333333333,2.33333333333,2.0,0,1,626,7357103.45309,-19613187.7025,valid
2,6,6,2,2,3.0,3.0,3.0,3.0,0,1,44,0.0,-29448399.2805,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45309,-14708432.0427,valid
2,20,10,2,1,10.0,5.0,10.0,10.0,0,1,626,24523678.2109,-49028106.8431,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,2,2453411.43144,899.348125,valid
2,34,17,2,1,17.0,8.5,17.0,17.0,0,1,66,41702898.9519,-83385616.0855,valid
3,19,18,2,2,6.33333333333,6.0,9.5,9.0,0,2,626,2445949.88468,-88289896.4969,valid
2,44,18,2,1,22.0,9.0,22.0,18.0,0,1,626,63761581.3161,-88235066.6175,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,157,2452194.40447,-9807857.54736,valid
3,14,7,3,2,4.66666666667,2.33333333333,4.66666666667,3.5,0,2,58,17171477.035,-34335850.9616,valid
2,12,6,2,1,6.0,3.0,6.0,6.0,0,1,626,14714206.9284,-29416864.1077,valid
3,6,3,2,1,2.0,1.0,3.0,3.0,1,2,70,7358107.84382,-14713259.2845,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,83,39252417.5706,16554.9024074,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,12,14723870.7246,1993.95277778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,4699.85208333,valid
2,12,6,2,1,6.0,3.0,6.0,6.0,0,1,626,14714206.9111,-29416864.0904,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46047,-4898942.76457,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4898942.76539,valid
3,7,8,3,2,2.33333333333,2.66666666667,2.33333333333,4.0,0,1,17,-2454086.54943,-39265272.3182,valid
3,20,10,3,2,6.66666666667,3.33333333333,6.66666666667,5.0,0,2,637,24524479.2548,-49030473.9807,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46387,-4898942.76796,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45917,-14708432.0488,valid
6,39,17,6,5,6.5,2.83333333333,6.5,3.4,0,3,706,53955558.7188,-83346005.5456,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,6,1,1,4.0,6.0,4.0,6.0,0,1,12,-4907956.90819,-29448406.1001,valid
6,45,17,6,5,7.5,2.83333333333,7.5,3.4,0,1,111,68683025.4033,-83368533.2198,valid
3,4,4,2,2,1.33333333333,1.33333333333,2.0,2.0,1,1,113,-13.3686805554,-19619166.5163,valid
1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,10,2453975.26531,-4907615.01638,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,4699.85208333,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,17,22080951.9439,7845.0721875,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,17,14720634.6292,5230.048125,valid
2,8,9,2,2,4.0,4.5,4.0,4.5,1,1,76,-2453974.13183,-44172808.1263,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,10,7361925.79594,1006.54274306,valid
2,16,8,2,1,8.0,4.0,8.0,8.0,0,1,626,19618942.5544,-39222485.4601,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,18,9,2,1,9.0,4.5,9.0,9.0,0,1,626,22071310.3736,-44125296.1426,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,387,215,5,4,77.4,43.0,77.4,53.75,0,3,135,421877035.534,-1054578839.72,valid
2,10,5,2,1,5.0,2.5,5.0,5.0,0,1,626,12261839.1032,-24514053.4193,valid
3,17,8,3,1,5.66666666667,2.66666666667,5.66666666667,8.0,0,2,628,22072169.0001,-39221401.1263,valid
3,25,12,3,2,8.33333333333,4.0,8.33333333333,6.0,0,2,92,31891949.065,-58863066.7822,valid
7,103,38,6,6,14.7142857143,5.42857142857,17.1666666667,6.33333333333,0,3,27,159446958.627,-186374736.068,valid
2,30,14,2,1,15.0,7.0,15.0,14.0,0,1,626,39237885.1026,-68635463.6285,valid
2,4,3,1,1,2.0,1.5,4.0,3.0,0,1,157,2452094.71242,-14712744.8165,valid
2,33,16,2,1,16.5,8.0,16.5,16.0,0,1,626,41690261.9588,-78443036.9907,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14708432.0464,valid
2,6,6,2,2,3.0,3.0,3.0,3.0,0,1,44,0.0,-29448399.2805,valid
2,6,5,2,2,3.0,2.5,3.0,2.5,0,1,26,2453981.08562,-24539482.7331,valid
2,45,1,1,1,22.5,0.5,45.0,1.0,0,1,50,107932669.966,-4849026.77617,valid
2,36,18,2,1,18.0,9.0,18.0,18.0,0,2,65,44151516.2942,-88284262.9492,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4898942.76539,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,3104.04420139,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,42,9810805.41023,6437.70800926,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.4642,-14708432.0539,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,3104.04420139,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,42,9810805.41023,6437.70800926,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,4,7362153.97125,778.367430556,valid
3,8,2,3,2,2.66666666667,0.666666666667,2.66666666667,1.0,0,1,123,14718222.2005,-9805338.17368,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
2,34,17,2,1,17.0,8.5,17.0,17.0,0,2,126,41696650.7574,-83377578.1538,valid
2,10,5,2,1,5.0,2.5,5.0,5.0,0,1,626,12261839.1054,-24514053.4215,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14708432.0464,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,66,7359335.10917,-14715108.721,valid
2,28,7,2,1,14.0,3.5,14.0,7.0,0,2,124,51507627.4062,-34305857.8631,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,42,36798769.2128,15892.4805556,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4898942.76539,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14708432.0452,valid
5,24,7,5,4,4.8,1.4,4.8,1.75,0,3,627,41704046.3544,-34323705.1373,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,42,7359753.84257,3178.49611111,valid
2,10,5,2,1,5.0,2.5,5.0,5.0,0,1,626,12261839.0965,-24514053.4126,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,9,-4907948.29963,-9816569.85875,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46418,-4898942.76828,valid
2,36,12,2,1,18.0,6.0,18.0,12.0,0,1,28,58895471.9234,-58887561.9618,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,4,7359679.35583,3252.98284722,valid
3,57,29,3,2,19.0,9.66666666667,19.0,14.5,0,2,626,68666298.9295,-142184198.085,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,58,7358376.32319,-14713834.099,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,42,7358104.05767,4828.28100694,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,42,44158523.0554,19070.9766667,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,4699.85208333,valid
2,33,0,2,0,16.5,0.0,16.5,0,0,1,85,80961611.5309,30644.1945602,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,126,50,5,4,25.2,10.0,25.2,12.5,0,2,704,186380125.331,-245096359.244,valid
2,6,6,2,2,3.0,3.0,3.0,3.0,1,1,76,0.0,-29448392.4112,valid
1,4,2,1,1,4.0,2.0,4.0,2.0,0,1,1,4908180.08812,-9815918.70525,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,5,7359022.53476,3909.80392361,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,14,8,5,4,2.33333333333,1.33333333333,2.8,2.0,1,2,70,14716204.2658,-39237980.6848,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45788,-14708432.0475,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46418,-4898942.76828,valid
5,21,11,5,4,4.2,2.2,4.2,2.75,1,2,627,24525605.8657,-53940487.1057,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,42,22079261.5277,9535.48833333,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46418,-4898942.76828,valid
5,79,37,5,3,15.8,7.4,15.8,12.3333333333,0,3,123,102998291.092,-181465362.134,valid
1,33,0,1,0,33.0,0.0,33.0,0,0,1,5,80958111.266,34144.4594792,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,3,7362157.73538,774.603298611,valid
3,52,28,3,2,17.3333333333,9.33333333333,17.3333333333,14.0,0,2,626,58856827.6631,-137293731.271,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45917,-14708432.0488,valid
