% []
@RELATION base

@ATTRIBUTE NCSS NUMERIC
@ATTRIBUTE FileLen NUMERIC
@ATTRIBUTE sum_ifs NUMERIC
@ATTRIBUTE len_mccab NUMERIC
@ATTRIBUTE sum_mccab NUMERIC
@ATTRIBUTE mean_mccab NUMERIC
@ATTRIBUTE var_mccab NUMERIC
@ATTRIBUTE max_mccab NUMERIC
@ATTRIBUTE sum_fanOut NUMERIC
@ATTRIBUTE mean_fanOut NUMERIC
@ATTRIBUTE median_fanOut NUMERIC
@ATTRIBUTE max_fanOut NUMERIC
@ATTRIBUTE min_fanOut NUMERIC
@ATTRIBUTE len_NPath NUMERIC
@ATTRIBUTE sum_NPath NUMERIC
@ATTRIBUTE mean_NPath NUMERIC
@ATTRIBUTE var_NPath NUMERIC
@ATTRIBUTE max_NPath NUMERIC
@ATTRIBUTE len_JavaNCSSmet NUMERIC
@ATTRIBUTE sum_JavaNCSSmet NUMERIC
@ATTRIBUTE mean_JavaNCSSmet NUMERIC
@ATTRIBUTE var_JavaNCSSmet NUMERIC
@ATTRIBUTE max_JavaNCSSmet NUMERIC
@ATTRIBUTE sum_coupl NUMERIC
@ATTRIBUTE mean_coupl NUMERIC
@ATTRIBUTE median_coupl NUMERIC
@ATTRIBUTE max_coupl NUMERIC
@ATTRIBUTE min_coupl NUMERIC
@ATTRIBUTE len_executables NUMERIC
@ATTRIBUTE sum_executables NUMERIC
@ATTRIBUTE var_executables NUMERIC
@ATTRIBUTE max_executables NUMERIC
@ATTRIBUTE len_lens NUMERIC
@ATTRIBUTE sum_lens NUMERIC
@ATTRIBUTE var_lens NUMERIC
@ATTRIBUTE max_lens NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
135,226,2.0,11.0,30.0,2.72727272727,5.65289256198,8.0,19.0,19.0,19.0,19.0,19.0,11.0,48.0,4.36363636364,42.7768595041,24.0,11.0,100.0,9.09090909091,151.719008264,46.0,11.0,11.0,11.0,11.0,11.0,10.0,77.0,112.41,38.0,11.0,148.0,316.066115702,66.0,bugged
36,69,0.0,4.0,4.0,1.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,1.0,0.0,1.0,4.0,24.0,6.0,6.0,10.0,3.0,3.0,3.0,3.0,3.0,4.0,20.0,6.0,9.0,4.0,30.0,10.75,13.0,valid
38,74,8.0,1.0,10.0,10.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,1.0,194.0,194.0,0.0,194.0,1.0,32.0,32.0,0.0,32.0,3.0,3.0,3.0,3.0,3.0,1.0,27.0,0.0,27.0,1.0,46.0,0.0,46.0,valid
14,53,0.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,3.0,8.0,2.66666666667,0.222222222222,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.0,5.0,0.222222222222,2.0,3.0,11.0,0.222222222222,4.0,valid
34,62,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,27.0,13.5,0.25,14.0,1.0,1.0,1.0,1.0,1.0,2.0,25.0,0.25,13.0,2.0,30.0,0.0,15.0,valid
34,67,0.0,4.0,4.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,1.0,4.0,22.0,5.5,1.25,7.0,2.0,2.0,2.0,2.0,2.0,4.0,18.0,1.25,6.0,4.0,27.0,1.1875,8.0,valid
25,198,0.0,22.0,22.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,22.0,22.0,1.0,0.0,1.0,22.0,22.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,1.0,-999.0,0.0,-999.0,valid
63,107,1.0,4.0,8.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,1.0,3.0,4.0,52.0,13.0,176.5,35.0,2.0,2.0,2.0,2.0,2.0,4.0,45.0,155.6875,32.0,4.0,62.0,199.25,38.0,valid
193,403,0.0,19.0,43.0,2.26315789474,2.29916897507,7.0,40.0,13.3333333333,4.0,33.0,3.0,19.0,42.0,2.21052631579,2.37673130194,7.0,19.0,148.0,7.78947368421,54.9030470914,31.0,16.0,5.33333333333,2.0,12.0,2.0,19.0,111.0,37.5013850416,28.0,19.0,218.0,95.3019390582,43.0,valid
68,125,1.0,4.0,8.0,2.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,8.0,2.0,1.0,3.0,4.0,54.0,13.5,137.25,32.0,2.0,2.0,2.0,2.0,2.0,4.0,47.0,118.6875,29.0,4.0,64.0,161.5,35.0,valid
233,377,0.0,38.0,44.0,1.15789473684,0.343490304709,4.0,11.0,11.0,11.0,11.0,11.0,38.0,49.0,1.28947368421,1.4688365651,8.0,38.0,386.0,10.1578947368,16.6066481994,20.0,7.0,7.0,7.0,7.0,7.0,38.0,173.0,18.4577562327,15.0,37.0,518.0,53.7837837838,40.0,valid
142,220,0.0,17.0,19.0,1.11764705882,0.221453287197,3.0,12.0,3.0,2.0,6.0,2.0,17.0,19.0,1.11764705882,0.221453287197,3.0,17.0,130.0,7.64705882353,30.2283737024,16.0,4.0,4.0,4.0,4.0,4.0,16.0,112.0,28.25,14.0,16.0,159.0,40.80859375,23.0,valid
84,138,0.0,8.0,10.0,1.25,0.4375,3.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,1.125,0.109375,2.0,8.0,75.0,9.375,19.234375,18.0,3.0,3.0,3.0,3.0,3.0,8.0,66.0,20.1875,17.0,8.0,100.0,32.5,21.0,valid
120,211,0.0,9.0,11.0,1.22222222222,0.172839506173,2.0,12.0,12.0,12.0,12.0,12.0,9.0,11.0,1.22222222222,0.172839506173,2.0,9.0,105.0,11.6666666667,19.7777777778,18.0,6.0,6.0,6.0,6.0,6.0,9.0,94.0,19.5802469136,17.0,9.0,137.0,32.8395061728,22.0,valid
101,194,0.0,15.0,17.0,1.13333333333,0.115555555556,2.0,9.0,4.5,4.5,5.0,4.0,15.0,17.0,1.13333333333,0.115555555556,2.0,15.0,83.0,5.53333333333,71.5822222222,34.0,5.0,2.5,2.5,3.0,2.0,15.0,63.0,55.8933333333,29.0,15.0,120.0,180.133333333,56.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
50,125,1.0,9.0,13.0,1.44444444444,0.469135802469,3.0,8.0,8.0,8.0,8.0,8.0,9.0,13.0,1.44444444444,0.469135802469,3.0,9.0,49.0,5.44444444444,59.8024691358,27.0,4.0,4.0,4.0,4.0,4.0,9.0,28.0,18.7654320988,15.0,9.0,76.0,144.913580247,42.0,valid
8,65,0.0,5.0,5.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,5.0,1.0,0.0,1.0,5.0,5.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,1.0,-999.0,0.0,-999.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
79,163,0.0,9.0,13.0,1.44444444444,0.469135802469,3.0,15.0,15.0,15.0,15.0,15.0,9.0,13.0,1.44444444444,0.469135802469,3.0,9.0,65.0,7.22222222222,27.950617284,19.0,7.0,7.0,7.0,7.0,7.0,9.0,48.0,13.7777777778,12.0,9.0,110.0,107.50617284,30.0,valid
151,274,6.0,8.0,25.0,3.125,10.609375,11.0,21.0,21.0,21.0,21.0,21.0,8.0,38.0,4.75,30.4375,16.0,8.0,109.0,13.625,401.984375,63.0,9.0,9.0,9.0,9.0,9.0,7.0,90.0,328.693877551,54.0,8.0,181.0,967.734375,94.0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
19,56,0.0,2.0,2.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,2.0,1.0,0.0,1.0,2.0,10.0,5.0,0.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,8.0,0.0,4.0,2.0,12.0,0.0,6.0,valid
94,189,0.0,9.0,11.0,1.22222222222,0.172839506173,2.0,12.0,12.0,12.0,12.0,12.0,9.0,11.0,1.22222222222,0.172839506173,2.0,9.0,83.0,9.22222222222,125.283950617,32.0,4.0,4.0,4.0,4.0,4.0,9.0,67.0,100.024691358,28.0,9.0,120.0,271.555555556,46.0,valid
48,144,0.0,13.0,14.0,1.07692307692,0.0710059171598,2.0,4.0,4.0,4.0,4.0,4.0,13.0,14.0,1.07692307692,0.0710059171598,2.0,13.0,35.0,2.69230769231,1.90532544379,7.0,-999.0,-999.0,-999.0,-999.0,-999.0,13.0,21.0,1.31360946746,5.0,13.0,51.0,4.5325443787,11.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
45,83,0.0,5.0,6.0,1.2,0.16,2.0,8.0,8.0,8.0,8.0,8.0,5.0,6.0,1.2,0.16,2.0,5.0,33.0,6.6,9.04,12.0,3.0,3.0,3.0,3.0,3.0,5.0,27.0,7.04,10.0,5.0,41.0,16.96,16.0,valid
32,101,0.0,4.0,8.0,2.0,0.0,2.0,9.0,9.0,9.0,9.0,9.0,4.0,8.0,2.0,0.0,2.0,4.0,20.0,5.0,4.5,8.0,4.0,4.0,4.0,4.0,4.0,4.0,16.0,4.5,7.0,4.0,30.0,12.75,12.0,valid
40,99,0.0,21.0,23.0,1.09523809524,0.0861678004535,2.0,4.0,2.0,2.0,2.0,2.0,21.0,23.0,1.09523809524,0.0861678004535,2.0,21.0,31.0,1.47619047619,1.77324263039,6.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,2.0,4.0,5.0,22.0,6.64,8.0,valid
28,61,0.0,3.0,5.0,1.66666666667,0.222222222222,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,1.66666666667,0.222222222222,2.0,3.0,22.0,7.33333333333,2.88888888889,9.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,2.88888888889,8.0,3.0,32.0,0.888888888889,12.0,valid
6,44,0.0,2.0,2.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,2.0,0.0,1.0,2.0,6.0,0.0,3.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
25,64,0.0,3.0,6.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,7.0,2.33333333333,3.55555555556,5.0,3.0,16.0,5.33333333333,22.2222222222,12.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,14.2222222222,9.0,3.0,24.0,50.0,18.0,valid
13,72,0.0,5.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,1.0,0.0,1.0,5.0,8.0,1.6,0.24,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,5.0,13.0,0.24,3.0,valid
130,179,0.0,6.0,8.0,1.33333333333,0.555555555556,3.0,14.0,14.0,14.0,14.0,14.0,6.0,9.0,1.5,1.25,4.0,6.0,202.0,33.6666666667,506.222222222,53.0,6.0,6.0,6.0,6.0,6.0,6.0,98.0,471.555555556,49.0,5.0,233.0,494.64,64.0,valid
98,228,0.0,12.0,32.0,2.66666666667,1.88888888889,5.0,13.0,6.5,6.5,7.0,6.0,12.0,51.0,4.25,18.3541666667,16.0,12.0,74.0,6.16666666667,17.9722222222,14.0,6.0,3.0,3.0,5.0,1.0,11.0,55.0,11.6363636364,11.0,12.0,116.0,49.0555555556,24.0,bugged
215,382,7.0,17.0,60.0,3.52941176471,11.0726643599,14.0,17.0,8.5,8.5,15.0,2.0,17.0,75.0,4.41176470588,36.9480968858,26.0,17.0,176.0,10.3529411765,106.346020761,39.0,5.0,5.0,5.0,5.0,5.0,17.0,138.0,77.7508650519,32.0,17.0,243.0,207.972318339,58.0,bugged
336,714,13.0,24.0,82.0,3.41666666667,8.40972222222,14.0,19.0,19.0,19.0,19.0,19.0,24.0,97.0,4.04166666667,13.0399305556,16.0,24.0,297.0,12.375,105.401041667,41.0,7.0,7.0,7.0,7.0,7.0,24.0,230.0,67.4930555556,32.0,24.0,471.0,315.401041667,69.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
64,121,0.0,5.0,5.0,1.0,0.0,1.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,1.0,0.0,1.0,5.0,52.0,10.4,31.04,18.0,5.0,5.0,5.0,5.0,5.0,5.0,47.0,31.04,17.0,5.0,67.0,52.24,23.0,valid
299,631,40.0,24.0,92.0,3.83333333333,32.7222222222,24.0,36.0,36.0,36.0,36.0,36.0,24.0,2976.0,124.0,169915.75,1745.0,24.0,252.0,10.5,234.75,63.0,25.0,25.0,25.0,25.0,25.0,24.0,193.0,161.289930556,52.0,23.0,391.0,545.130434783,92.0,valid
117,199,0.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,11.0,11.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,104.0,104.0,0.0,104.0,9.0,9.0,9.0,9.0,9.0,1.0,103.0,0.0,103.0,1.0,165.0,0.0,165.0,valid
50,106,0.0,6.0,6.0,1.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,0.0,1.0,6.0,38.0,6.33333333333,2.22222222222,9.0,2.0,2.0,2.0,2.0,2.0,6.0,32.0,2.22222222222,8.0,6.0,55.0,5.80555555556,12.0,valid
76,133,0.0,2.0,10.0,5.0,16.0,9.0,13.0,13.0,13.0,13.0,13.0,2.0,33.0,16.5,240.25,32.0,2.0,59.0,29.5,156.25,42.0,8.0,8.0,8.0,8.0,8.0,2.0,53.0,210.25,41.0,2.0,92.0,324.0,64.0,valid
38,105,0.0,6.0,9.0,1.5,1.25,4.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,1.66666666667,2.22222222222,5.0,6.0,22.0,3.66666666667,12.5555555556,11.0,2.0,2.0,2.0,2.0,2.0,4.0,14.0,8.25,8.0,6.0,34.0,32.2222222222,18.0,valid
25,98,0.0,5.0,7.0,1.4,0.24,2.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,1.4,0.24,2.0,5.0,12.0,2.4,1.84,4.0,2.0,2.0,2.0,2.0,2.0,3.0,7.0,0.888888888889,3.0,5.0,23.0,7.84,8.0,valid
19,58,0.0,3.0,4.0,1.33333333333,0.222222222222,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.33333333333,0.222222222222,2.0,3.0,11.0,3.66666666667,9.55555555556,8.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,6.25,6.0,3.0,17.0,20.2222222222,12.0,valid
82,194,3.0,7.0,17.0,2.42857142857,2.81632653061,5.0,15.0,7.5,7.5,10.0,5.0,7.0,23.0,3.28571428571,8.77551020408,9.0,7.0,52.0,7.42857142857,47.1020408163,21.0,6.0,3.0,3.0,5.0,1.0,6.0,43.0,45.4722222222,20.0,7.0,97.0,174.693877551,40.0,valid
61,181,0.0,10.0,19.0,1.9,1.09,4.0,8.0,8.0,8.0,8.0,8.0,10.0,21.0,2.1,1.69,4.0,10.0,62.0,6.2,22.56,14.0,2.0,2.0,2.0,2.0,2.0,10.0,34.0,7.04,9.0,10.0,109.0,80.29,26.0,valid
708,1143,1.0,34.0,72.0,2.11764705882,0.750865051903,4.0,32.0,32.0,32.0,32.0,32.0,34.0,77.0,2.26470588235,1.90051903114,6.0,34.0,669.0,19.6764705882,113.101211073,40.0,16.0,16.0,16.0,16.0,16.0,34.0,602.0,99.678200692,36.0,34.0,939.0,229.118512111,60.0,valid
12,109,0.0,9.0,9.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0,1.0,0.0,1.0,9.0,9.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,1.0,-999.0,0.0,-999.0,valid
41,75,0.0,4.0,4.0,1.0,0.0,1.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,1.0,0.0,1.0,4.0,27.0,6.75,3.6875,9.0,3.0,3.0,3.0,3.0,3.0,4.0,23.0,3.6875,8.0,4.0,33.0,5.6875,11.0,valid
14,53,0.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,3.0,8.0,2.66666666667,0.222222222222,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.0,5.0,0.222222222222,2.0,3.0,11.0,0.222222222222,4.0,valid
109,178,0.0,7.0,12.0,1.71428571429,0.775510204082,3.0,13.0,13.0,13.0,13.0,13.0,7.0,13.0,1.85714285714,1.26530612245,4.0,7.0,87.0,12.4285714286,93.6734693878,34.0,6.0,6.0,6.0,6.0,6.0,7.0,79.0,87.6326530612,32.0,7.0,120.0,190.408163265,45.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
75,162,2.0,6.0,21.0,3.5,10.5833333333,10.0,12.0,12.0,12.0,12.0,12.0,6.0,81.0,13.5,685.583333333,72.0,6.0,54.0,9.0,150.0,36.0,7.0,7.0,7.0,7.0,7.0,6.0,43.0,116.472222222,31.0,6.0,103.0,635.472222222,73.0,valid
178,338,1.0,8.0,29.0,3.625,12.484375,11.0,20.0,20.0,20.0,20.0,20.0,8.0,107.0,13.375,436.234375,60.0,8.0,143.0,17.875,274.109375,52.0,9.0,9.0,9.0,9.0,9.0,8.0,121.0,218.109375,47.0,8.0,228.0,689.25,81.0,valid
41,112,0.0,5.0,8.0,1.6,0.64,3.0,7.0,7.0,7.0,7.0,7.0,5.0,8.0,1.6,0.64,3.0,5.0,26.0,5.2,6.56,9.0,3.0,3.0,3.0,3.0,3.0,5.0,19.0,5.36,7.0,4.0,29.0,18.6875,14.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
25,64,0.0,3.0,6.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,7.0,2.33333333333,3.55555555556,5.0,3.0,16.0,5.33333333333,22.2222222222,12.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,14.2222222222,9.0,3.0,24.0,50.0,18.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
31,112,0.0,8.0,10.0,1.25,0.4375,3.0,3.0,3.0,3.0,3.0,3.0,8.0,9.0,1.125,0.109375,2.0,8.0,21.0,2.625,0.984375,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.0,12.0,0.5,3.0,8.0,32.0,3.75,9.0,valid
167,358,6.0,17.0,40.0,2.35294117647,6.34602076125,11.0,23.0,23.0,23.0,23.0,23.0,17.0,71.0,4.17647058824,70.0276816609,36.0,17.0,128.0,7.52941176471,69.0726643599,32.0,12.0,12.0,12.0,12.0,12.0,16.0,99.0,50.52734375,26.0,17.0,208.0,217.121107266,53.0,valid
40,143,0.0,9.0,16.0,1.77777777778,2.3950617284,6.0,4.0,4.0,4.0,4.0,4.0,9.0,13.0,1.44444444444,0.246913580247,2.0,9.0,33.0,3.66666666667,6.0,9.0,1.0,1.0,1.0,1.0,1.0,8.0,22.0,4.4375,7.0,8.0,52.0,14.5,13.0,valid
19,67,0.0,3.0,4.0,1.33333333333,0.222222222222,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.33333333333,0.222222222222,2.0,3.0,11.0,3.66666666667,2.88888888889,6.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,2.88888888889,5.0,3.0,17.0,9.55555555556,10.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,33,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,1.0,-999.0,0.0,-999.0,valid
13,42,0.0,3.0,3.0,1.0,0.0,1.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,1.0,0.0,1.0,3.0,4.0,1.33333333333,0.222222222222,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,1.0,0.0,1.0,3.0,7.0,0.222222222222,3.0,valid
21,156,0.0,18.0,18.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,18.0,18.0,1.0,0.0,1.0,18.0,18.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,1.0,-999.0,0.0,-999.0,valid
36,69,0.0,4.0,5.0,1.25,0.1875,2.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,1.25,0.1875,2.0,4.0,25.0,6.25,11.6875,12.0,3.0,3.0,3.0,3.0,3.0,4.0,21.0,11.6875,11.0,4.0,32.0,22.0,16.0,valid
96,178,1.0,9.0,20.0,2.22222222222,4.83950617284,8.0,6.0,6.0,6.0,6.0,6.0,9.0,29.0,3.22222222222,24.3950617284,17.0,9.0,82.0,9.11111111111,107.209876543,32.0,1.0,1.0,1.0,1.0,1.0,7.0,69.0,102.408163265,30.0,8.0,114.0,238.1875,45.0,bugged
34,70,0.0,4.0,4.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,4.0,24.0,6.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,4.0,20.0,2.0,7.0,4.0,33.0,5.6875,11.0,valid
7,35,0.0,2.0,2.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,2.0,0.0,1.0,2.0,6.0,0.0,3.0,valid
25,72,0.0,2.0,5.0,2.5,0.25,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,2.5,0.25,3.0,2.0,14.0,7.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,6.0,2.0,21.0,6.25,13.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
