% []
@RELATION base

@ATTRIBUTE tot_changes NUMERIC
@ATTRIBUTE sum_insert NUMERIC
@ATTRIBUTE sum_delets NUMERIC
@ATTRIBUTE count_insert NUMERIC
@ATTRIBUTE count_delets NUMERIC
@ATTRIBUTE avg_insert NUMERIC
@ATTRIBUTE avg_delets NUMERIC
@ATTRIBUTE avg_insert_nonzero NUMERIC
@ATTRIBUTE avg_delets_nonzero NUMERIC
@ATTRIBUTE tot_bugs NUMERIC
@ATTRIBUTE tot_developers NUMERIC
@ATTRIBUTE change_set NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE age2 NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
4,510,90,4,4,127.5,22.5,127.5,22.5,0,2,43,1031677951.34,-442122438.265,valid
17,2326,1421,17,17,136.823529412,83.5882352941,136.823529412,83.5882352941,5,3,65,2223015612.02,-6981010729.17,valid
2,119,4,2,2,59.5,2.0,59.5,2.0,0,2,14,282483004.946,-19643062.3242,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
5,225,46,5,5,45.0,9.2,45.0,9.2,0,2,38,439690520.895,-225974616.861,valid
3,215,30,3,3,71.6666666667,10.0,71.6666666667,10.0,2,1,35,454432746.855,-147374688.962,valid
1,175,2,1,1,175.0,2.0,175.0,2.0,0,1,8,424957069.063,-9817893.70704,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,167,2,1,1,167.0,2.0,167.0,2.0,0,1,15,405309382.319,-9821842.1515,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,19,0.0,-39302771.7524,valid
1,722,2,1,1,722.0,2.0,722.0,2.0,0,1,3,1768619152.62,-9805299.68398,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,27,267748606.723,-9821872.66304,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,115,8,3,3,38.3333333333,2.66666666667,38.3333333333,2.66666666667,1,2,38,262831493.344,-39294085.2933,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,315,10,2,2,157.5,5.0,157.5,5.0,0,1,13,749201769.157,-49114788.2109,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,19,0.0,-39302771.7524,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,19,0.0,-58954157.6286,valid
8,952,280,8,8,119.0,35.0,119.0,35.0,2,2,31,1650677536.05,-1375529808.57,valid
3,204,65,3,3,68.0,21.6666666667,68.0,21.6666666667,0,1,19,341439494.507,-319325940.466,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
10,1615,602,10,10,161.5,60.2,161.5,60.2,0,4,39,2488322874.47,-2957464264.72,valid
2,24,6,2,2,12.0,3.0,12.0,3.0,1,1,12,44214612.2608,-29475001.0878,valid
2,163,6,2,2,81.5,3.0,81.5,3.0,0,1,19,385654719.939,-29469887.7911,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,487,2,1,1,487.0,2.0,487.0,2.0,0,1,12,1191334436.44,-9784646.30582,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,12,267743203.24,-9816270.88684,valid
5,175,18,5,5,35.0,3.6,35.0,3.6,2,2,38,385654186.476,-88423041.7442,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
9,797,745,9,9,88.5555555556,82.7777777778,88.5555555556,82.7777777778,2,2,62,127726235.888,-3660001438.28,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,19120,17134,6,6,3186.66666667,2855.66666667,3186.66666667,2855.66666667,0,3,37,4878220469.62,-84176217547.4,valid
7,147,32,7,7,21.0,4.57142857143,21.0,4.57142857143,2,2,56,282483299.57,-157201661.88,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
13,7300,3802,13,13,561.538461538,292.461538462,561.538461538,292.461538462,0,3,56,8592460056.94,-18678408403.8,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,76,16,4,4,19.0,4.0,19.0,4.0,2,2,40,147382530.36,-78599756.9604,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,135,2,1,1,135.0,2.0,135.0,2.0,0,1,27,326702428.387,-9821043.83054,valid
1,315,2,1,1,315.0,2.0,315.0,2.0,0,1,16,768853040.388,-9811738.12461,valid
7,856,289,7,7,122.285714286,41.2857142857,122.285714286,41.2857142857,0,2,50,1392768770.96,-1419774514.65,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,72,10,3,3,24.0,3.33333333333,24.0,3.33333333333,1,2,15,152294923.421,-49122774.4061,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,672,2,1,1,672.0,2.0,672.0,2.0,0,1,12,1645760974.05,-9769086.3391,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,239,2,1,1,239.0,2.0,239.0,2.0,0,1,28,582165255.602,-9813655.88449,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
6,913,104,6,6,152.166666667,17.3333333333,152.166666667,17.3333333333,2,2,49,1987228260.48,-510899800.936,valid
1,291,2,1,1,291.0,2.0,291.0,2.0,0,1,12,709887942.536,-9801131.45976,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,12,267743203.24,-9816270.88684,valid
1,131,2,1,1,131.0,2.0,131.0,2.0,0,1,12,316870396.495,-9814588.72828,valid
6,873,270,6,6,145.5,45.0,145.5,45.0,0,3,37,1481213921.17,-1326441807.86,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,95,61,3,3,31.6666666667,20.3333333333,31.6666666667,20.3333333333,0,2,30,83518412.4319,-299682971.909,valid
8,981,64,8,8,122.625,8.0,122.625,8.0,0,3,36,2252527853.97,-314390097.611,valid
3,355,14,3,3,118.333333333,4.66666666667,118.333333333,4.66666666667,2,2,35,837630177.892,-68762402.4179,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,12,267743203.24,-9816270.88684,valid
1,123,2,1,1,123.0,2.0,123.0,2.0,0,1,12,297219519.193,-9815261.5917,valid
1,75,2,1,1,75.0,2.0,75.0,2.0,0,1,8,179317144.749,-9822346.46167,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
24,4094,1153,24,24,170.583333333,48.0416666667,170.583333333,48.0416666667,9,3,66,7224288308.94,-5664372248.27,valid
1,175,2,1,1,175.0,2.0,175.0,2.0,0,1,11,424951773.364,-9812475.56495,valid
10,3762,1387,10,10,376.2,138.7,376.2,138.7,0,3,43,5833933507.76,-6813965699.41,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,16,16,1,1,16.0,16.0,16.0,16.0,0,1,19,0.0,-78605543.5048,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,331,14,2,2,165.5,7.0,165.5,7.0,0,1,27,778681727.811,-68768606.8836,valid
3,576,12,3,3,192.0,4.0,192.0,4.0,0,1,28,1385415021.73,-58934647.3726,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,227,28,4,4,56.75,7.0,56.75,7.0,0,2,30,488819910.422,-137546985.91,valid
16,8721,6225,16,16,545.0625,389.0625,545.0625,389.0625,0,4,59,6131044010.45,-30582119550.2,valid
2,167,6,2,2,83.5,3.0,83.5,3.0,1,1,35,395479350.852,-29468673.6268,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,107,2,1,1,107.0,2.0,107.0,2.0,0,1,12,257917764.589,-9816607.31855,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,76,14,4,4,19.0,3.5,19.0,3.5,1,2,21,152294923.421,-68773968.3512,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,456,87,5,5,91.2,17.4,91.2,17.4,0,3,23,906420709.042,-427411798.706,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
9,1241,502,9,9,137.888888889,55.7777777778,137.888888889,55.7777777778,0,2,49,1815257554.95,-2466165786.15,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,744,46,2,2,372.0,23.0,372.0,23.0,0,2,32,1714568646.64,-225960517.016,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,12,267743203.24,-9816270.88684,valid
1,195,2,1,1,195.0,2.0,195.0,2.0,0,1,28,474083942.326,-9815868.51819,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
10,5525,1947,10,10,552.5,194.7,552.5,194.7,0,3,38,8788948319.69,-9565044217.67,valid
3,150,14,3,3,50.0,4.66666666667,50.0,4.66666666667,1,2,32,334066732.777,-68769113.0871,valid
3,487,40,3,3,162.333333333,13.3333333333,162.333333333,13.3333333333,0,1,26,1098021535.33,-196505051.527,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,195,6,2,2,97.5,3.0,97.5,3.0,0,1,27,464261566.249,-29470653.4542,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,127,2,1,1,127.0,2.0,127.0,2.0,0,1,8,307046232.06,-9816240.15075,valid
3,101,56,3,3,33.6666666667,18.6666666667,33.6666666667,18.6666666667,2,1,23,110539242.662,-275119220.686,valid
1,243,2,1,1,243.0,2.0,243.0,2.0,0,1,15,591997340.235,-9820073.49604,valid
6,547,252,6,6,91.1666666667,42.0,91.1666666667,42.0,0,4,18,724630981.102,-1238008435.3,valid
2,189,272,2,2,94.5,136.0,94.5,136.0,0,1,19,-203883045.587,-1336295491.76,valid
5,822,49,5,5,164.4,9.8,164.4,9.8,0,2,49,1898798650.12,-240696114.674,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,211,4,2,2,105.5,2.0,105.5,2.0,0,1,27,508476920.239,-19644358.1116,valid
1,111,2,1,1,111.0,2.0,111.0,2.0,0,1,11,267744180.906,-9817284.43014,valid
12,5363,3782,12,12,446.916666667,315.166666667,446.916666667,315.166666667,0,3,46,3883490254.95,-18580095404.3,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,19,0.0,-19651385.8762,valid
3,355,12,3,3,118.333333333,4.0,118.333333333,4.0,1,1,6,842555149.849,-58949276.1525,bugged
1,75,2,1,1,75.0,2.0,75.0,2.0,0,1,12,179314255.381,-9819298.77226,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,299,22,3,3,99.6666666667,7.33333333333,99.6666666667,7.33333333333,2,2,16,680425522.403,-108073131.521,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
% 
% 
% 
